BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2018-05-07,BYNRUB_TOD,BYNRUB_TOD,30.98,30.98,30.98,30.98,1.0,1022340.0,30.98
CNGD,2018-05-07,CHF_TODTOM,CHFRUBTODTOM,0.0265,0.0265,0.0265,0.0265,2.0,86215.81,
CETS,2018-05-07,CHFRUB_TOD,CHFRUB_TOD,62.5975,62.5975,62.7575,62.6575,5.0,1002332.5,62.6458
CETS,2018-05-07,CHFRUB_TOM,CHFRUB_TOM,62.6,62.45,62.695,62.695,8.0,8255310.0,62.5402
CETS,2018-05-07,CNYRUB_TOD,CNY000000TOD,9.8499,9.837,9.8791,9.873,49.0,137452155.5,9.861
CETS,2018-05-07,CNY_TODTOM,CNYRUBTODTOM,0.001101,0.001101,0.00178,0.00178,42.0,2888394444.2,0.001335
CNGD,2018-05-07,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.002509,0.0045,0.003662,26.0,23614574.23,
CETS,2018-05-07,CNYRUB_TOM,CNYRUB_TOM,9.8467,9.845,9.9026,9.8915,137.0,516408619.4,9.8595
CETS,2018-05-07,EUR_TODTOM,EUR000TODTOM,0.0136,0.0136,0.0155,0.0146,530.0,221780964340.0,0.0145
CNGD,2018-05-07,EUR_TODTOM,EUR000TODTOM,0.0,-0.0206,0.0407,0.0249,939.0,7489731562.62,
CETS,2018-05-07,EUR_TOM1W,EURRUB_TOM1W,0.1043,0.1043,0.1043,0.1043,1.0,375636500.0,0.1043
CETS,2018-05-07,EURUSD_TOD,EURUSD000TOD,1.19371,1.1902,1.21735,1.1902,95.0,1845585288.81,1.19269
CNGD,2018-05-07,EURUSD_TOD,EURUSD000TOD,1.1932,1.1932,1.1932,1.1932,1.0,30164668.74,
CETS,2018-05-07,EURUSD_TOM,EURUSD000TOM,1.20191,1.1899,1.20191,1.19207,147.0,1142513573.86,1.19173
CETS,2018-05-07,EURUSDTDTM,EURUSDTODTOM,7.2e-05,6e-05,8.5e-05,8e-05,156.0,65986267403.62,7.4e-05
CNGD,2018-05-07,EURUSDTDTM,EURUSDTODTOM,6.1e-05,-0.000164,0.000164,0.000164,17.0,10766477089.45,
CETS,2018-05-07,EURRUB_TOD,EUR_RUB__TOD,74.92,74.56,75.0875,74.855,3773.0,24934181672.5,74.8469
CNGD,2018-05-07,EURRUB_TOD,EUR_RUB__TOD,74.7,74.6625,75.0975,75.0725,92.0,26205058.44,
CETS,2018-05-07,EURRUB_TOM,EUR_RUB__TOM,75.0025,74.59,75.095,75.0125,4484.0,19001495300.0,74.8901
CNGD,2018-05-07,EURRUB_TOM,EUR_RUB__TOM,74.87,74.82,74.9725,74.82,9.0,61463038.52,
CETS,2018-05-07,GBPRUB_TOM,GBPRUB_TOM,84.7575,84.7575,85.3,85.2225,86.0,59012210.0,85.032
CETS,2018-05-07,GLDRUB_TOM,GLDRUB_TOM,2643.0,2643.0,2655.5,2649.0,4.0,2037380.0,2645.95
CETS,2018-05-07,USDRUB_TOD,USD000000TOD,62.64,62.5,63.0,62.81,10097.0,59399808197.5,62.7978
CNGD,2018-05-07,USDRUB_TOD,USD000000TOD,62.59,62.59,63.025,62.915,526.0,1260087912.11,
CETS,2018-05-07,USD_TODTOM,USD000TODTOM,0.0071,0.0053,0.0093,0.0053,1281.0,772730294610.0,0.0079
CNGD,2018-05-07,USD_TODTOM,USD000TODTOM,0.008,-0.0276,0.0341,0.0233,8972.0,135316421819.94,
CETS,2018-05-07,USDRUB_TOM,USD000UTSTOM,62.7575,62.455,63.015,62.9325,21848.0,165042874000.0,62.8211
CNGD,2018-05-07,USDRUB_TOM,USD000UTSTOM,62.65,62.55,63.025,62.94,62.0,3953531363.64,
FIXS,2018-05-07,USDRUBFIX0,USDRUB_FIX0,62.8489,62.8489,62.8489,62.8489,2.0,251395600.0,62.8489
CETS,2018-05-07,USDRUB_SPT,USDRUB_SPT,62.95,62.95,62.955,62.955,5.0,80014555.0,62.954
CETS,2018-05-07,USD_TOM2M,USDRUB_TOM2M,0.475,0.475,0.475,0.475,1.0,95012700.0,0.475
CETS,2018-05-07,USD_TOM2W,USDRUB_TOM2W,0.109,0.109,0.109,0.109,1.0,6297580.0,0.109
