BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2016-11-14,ДОМ.РФ 8об,RU000A0JNPK5,1.0,586.8,97.8,97.8,97.8,97.8,3.76,97.8,10.18,97.8,2.0,,97.9,97.8,0.0,1421569.8,0.0,2018-06-15,374.0,10.18,,,,,,,300.0,SUR,,,,,RUB
EQOB,2016-11-14,МГор48-об,RU000A0JNYN1,6.0,20317.0,88.28,88.34,88.28,88.28,29.92,88.33,9.03,88.34,23.0,,88.5,88.28,0.0,1798248.9,0.0,2022-06-11,1671.0,9.01,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-11-14,МГор49-об,RU000A0JNYP6,6.0,798483.0,98.7,98.7,98.7,98.7,29.35,98.7,9.55,98.7,809.0,98.69,98.69,98.7,847765.0,837915.0,847765.0,2017-06-14,206.0,9.55,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-11-14,РСХБ 3,RU000A0JP2G4,4.0,97505.0,100.5,100.55,100.5,100.51,31.23,100.52,9.91,100.55,97.0,,100.58,100.51,0.0,531055.7,0.0,2017-02-09,87.0,9.82,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-11-14,ГСС 01,RU000A0JP518,1.0,960.4,96.04,96.04,96.04,96.04,0.16,96.04,11.93,96.04,1.0,,95.84,96.04,0.0,500308.0,0.0,2017-03-26,132.0,11.93,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-11-14,РСХБ 4,RU000A0JPF47,1.0,20202.0,101.01,101.01,101.01,101.01,15.9,101.01,9.66,101.01,20.0,,100.96,101.01,0.0,6177850.1,0.0,2017-09-27,135.0,9.66,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2016-11-14,РСХБ 6,RU000A0JPMT8,1.0,25030000.0,100.12,100.12,100.12,100.12,25.5,100.12,10.01,100.12,25000.0,,100.18,100.12,0.0,50107183.8,0.0,2018-02-09,427.0,10.01,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-11-14,МТС 03,RU000A0JPTJ4,1.0,4800.0,96.0,96.0,96.0,96.0,41.92,96.0,13.28,96.0,5.0,,,96.0,0.0,0.0,0.0,2018-06-12,523.0,13.28,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-11-14,РСХБ 5,RU000A0JQ1H3,2.0,2020000.0,101.0,101.0,101.0,101.0,49.18,101.0,9.94,101.0,2000.0,100.98,100.98,101.0,4852912.6,4741946.6,4852912.6,2018-11-27,352.0,9.94,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2016-11-14,Газпрнефт4,RU000A0JQ557,1.0,5901.0,98.35,98.35,98.35,98.35,7.64,98.35,9.7,98.35,6.0,,98.5,98.35,0.0,90269331.1,0.0,2019-04-09,491.0,9.7,,,,,,,1000.0,SUR,,,,,RUB
