BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2016-02-24,АбрауДюрсо,ABRD,3.0,32150.0,102.5,102.5,110.0,109.0,107.0,109.0,300.0,,113.5,109.0,0.0,521500.0,0.0,
TQBR,2016-02-24,АЭССЕЛЬао,AESL,3.0,26100.0,87.0,87.0,87.0,87.0,87.0,87.0,300.0,,88.5,87.0,0.0,530900.0,0.0,
SMAL,2016-02-24,Система ао,AFKS,2.0,626.58,17.405,17.405,17.405,,17.625,17.405,36.0,,,,0.0,0.0,0.0,
TQBR,2016-02-24,Система ао,AFKS,4412.0,113208722.5,17.7,17.55,17.71,17.65,17.625,17.65,6424000.0,17.625,17.625,17.65,113208722.5,113208722.5,113208722.5,
SMAL,2016-02-24,Аэрофлот,AFLT,12.0,13322.23,53.45,53.45,53.88,,53.81,53.48,249.0,,,,0.0,0.0,0.0,
TQBR,2016-02-24,Аэрофлот,AFLT,2624.0,92479091.0,54.07,53.51,54.4,53.7,53.81,53.7,1718700.0,53.81,53.81,53.7,92479091.0,92479091.0,92479091.0,
TQBR,2016-02-24,AGRO-гдр,AGRO,698.0,26294569.0,1280.0,1273.0,1311.0,1295.0,1292.0,1295.0,20346.0,1292.0,1292.0,1295.0,26294569.0,26294569.0,26294569.0,
TQBR,2016-02-24,Акрон,AKRN,596.0,27256335.0,3605.0,3510.0,3610.0,3595.0,3580.0,3595.0,7618.0,3580.0,3580.0,3595.0,27256335.0,27256335.0,27256335.0,
TQBR,2016-02-24,АЛРОСА-Нюр,ALNU,1.0,102000.0,102000.0,102000.0,102000.0,102000.0,102000.0,102000.0,1.0,101500.0,101500.0,102000.0,2029000.0,1321000.0,2029000.0,
SMAL,2016-02-24,АЛРОСА ао,ALRS,21.0,11622.59,71.7,70.0,71.8,,70.97,70.0,164.0,,,,0.0,0.0,0.0,
TQBR,2016-02-24,АЛРОСА ао,ALRS,9999.0,821844694.0,70.07,69.62,71.81,71.3,70.97,71.3,11580400.0,70.97,70.97,71.3,821844694.0,821844694.0,821844694.0,
TQBR,2016-02-24,АшинскийМЗ,AMEZ,46.0,94004.0,3.96,3.91,3.98,3.93,3.95,3.93,23800.0,,3.98,3.93,0.0,851747.0,0.0,
SMAL,2016-02-24,Аптеки36и6,APTK,1.0,83.5,16.7,16.7,16.7,,17.01,16.7,5.0,,,,0.0,0.0,0.0,
TQBR,2016-02-24,Аптеки36и6,APTK,329.0,2235798.9,17.35,16.94,17.35,17.06,17.01,17.09,131410.0,17.01,17.01,17.06,2235798.9,2235798.9,2235798.9,
TQBR,2016-02-24,РусАква ао,AQUA,105.0,1762540.0,40.7,38.3,40.7,38.8,38.7,38.8,45600.0,38.7,38.7,38.8,1762540.0,1762540.0,1762540.0,
TQDE,2016-02-24,Армада,ARMD,21.0,73555.0,23.5,23.0,23.5,23.5,23.0,23.5,3190.0,,23.0,23.5,0.0,591125.0,0.0,
TQBR,2016-02-24,Арсагера,ARSA,10.0,81990.0,1.5,1.5,1.6,1.6,1.575,1.6,52000.0,,1.555,1.6,0.0,500015.0,0.0,
SMAL,2016-02-24,АстрЭнСб,ASSB,1.0,78.0,0.39,0.39,0.39,,0.4,0.39,200.0,,,,0.0,0.0,0.0,
TQBR,2016-02-24,АстрЭнСб,ASSB,15.0,10403.0,0.396,0.396,0.404,0.402,0.4,0.402,26000.0,,0.378,0.402,0.0,508819.0,0.0,
TQBR,2016-02-24,АВТОВАЗ ао,AVAZ,239.0,1576651.0,9.31,9.25,9.37,9.25,9.3,9.27,169600.0,9.3,9.3,9.25,1576651.0,1576651.0,1576651.0,
TQBR,2016-02-24,АВТОВАЗ ап,AVAZP,695.0,4335255.0,3.1,3.065,3.205,3.15,3.145,3.15,1377400.0,3.145,3.145,3.15,4335255.0,4335255.0,4335255.0,
TQBR,2016-02-24,Башнефт ао,BANE,3041.0,84325549.0,2458.0,2410.0,2526.0,2505.0,2493.5,2505.0,33838.0,2492.0,2492.0,2505.0,84325549.0,84325549.0,84325549.0,
TQBR,2016-02-24,Башнефт ап,BANEP,1997.0,52521283.0,1799.0,1783.0,1818.5,1811.0,1798.0,1811.0,29214.0,1798.0,1798.0,1811.0,52521283.0,52521283.0,52521283.0,
TQDE,2016-02-24,Деликатесы,BGDE,2.0,2660.0,1.31,1.31,1.35,1.33,1.33,1.35,2000.0,,1.275,1.33,0.0,503905.0,0.0,
SMAL,2016-02-24,БашИнСв ап,BISVP,2.0,1679.6,2.6,2.6,2.6,,4.1,2.6,646.0,,,,0.0,0.0,0.0,
TQBR,2016-02-24,БашИнСв ап,BISVP,28.0,304010.0,4.14,4.0,4.25,4.06,4.1,4.0,74000.0,,4.1,4.06,0.0,570040.0,0.0,
