BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2010-08-19,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1315.2169,1315.2169,1315.2169,1315.2169,0.0,,,2,685471764244.82,RUB,0.001
RTSI,EPSI,2010-08-19,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,847.2071,847.2071,847.2071,847.2071,0.0,,,2,644151147734.247,RUB,999999.999999
SNDX,IMOEX,2010-08-19,Индекс МосБиржи,Индекс МосБиржи,1375.11,1386.79,1400.94,1374.41,36045761230.0,,,2,,RUB,
RTSI,MCFTR,2010-08-19,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1497.42,1497.42,1497.42,1497.42,0.0,,,2,0.0,,
RTSI,MCFTRN,2010-08-19,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1478.45,1478.45,1478.45,1478.45,0.0,,,2,0.0,,
RTSI,MCFTRR,2010-08-19,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1486.01,1486.01,1486.01,1486.01,0.0,,,2,0.0,,
RTSI,MEBCTR,2010-08-19,MOEX Blue Chip Total Return,Индекс МосБиржи голубых фишек полной доходности «брутто»,9518.15,9518.15,9518.15,9518.15,0.0,,,2,0.0,RUB,
RTSI,MEBCTRN,2010-08-19,MOEX Blue Chip Net-TR-NR,Индекс МосБиржи голубых фишек полной доходности «нетто» (по налоговым ставкам иностр. орг.),9503.68,9503.68,9503.68,9503.68,0.0,,,2,0.0,RUB,
RTSI,MEBCTRR,2010-08-19,MOEX Blue Chip Net-TR-Res,Индекс МосБиржи голубых фишек полной доходности «нетто» (по налоговым ставкам росс. орг.),9509.47,9509.47,9509.47,9509.47,0.0,,,2,0.0,RUB,
SNDX,MICEX10INDEX,2010-08-19,Индекс МосБиржи 10,Индекс МосБиржи 10,3255.33,3281.5,3317.42,3253.01,32998321925.0,,,2,,RUB,
SNDX,MICEXBORR1W,2010-08-19,MCX BO 1W,ММВБ РЕПО обл 7 дней,3.64,,,,21795869488.6,,,2,,RUB,
SNDX,MICEXBORR2W,2010-08-19,MCX BO 2W,ММВБ РЕПО обл 14 дней,4.09,,,,1079799547.56,,,2,,RUB,
SNDX,MICEXBORRON,2010-08-19,MCX BO ON,ММВБ РЕПО обл 1 день,3.16,,,,106922682679.06,,,2,,RUB,
SNDX,MICEXCBICP,2010-08-19,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,95.97,95.91,95.98,95.91,4493454756.0,809,6.97,2,,RUB,
SNDX,MICEXCBICP3Y,2010-08-19,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,96.83,96.74,96.84,96.74,3041088605.0,577,6.6,2,,RUB,
SNDX,MICEXCBICP5Y,2010-08-19,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,113.17,113.15,113.19,113.15,1219098312.0,1160,7.61,2,,RUB,
SNDX,MICEXCBIGP,2010-08-19,ММВБ корп обл (вал),ММВБ корп обл (вал),97.8,97.74,97.81,97.74,4493454756.0,809,6.97,2,,RUB,
SNDX,MICEXCBIGP3Y,2010-08-19,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,98.92,98.83,98.93,98.82,3041088605.0,577,6.6,2,,RUB,
SNDX,MICEXCBIGP5Y,2010-08-19,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,114.7,114.68,114.72,114.68,1219098312.0,1160,7.61,2,,RUB,
SNDX,MICEXCBITR,2010-08-19,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,190.47,190.35,190.49,190.35,4493454756.0,809,6.97,2,,RUB,
SNDX,MICEXCBITR3Y,2010-08-19,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,189.55,189.38,189.58,189.37,3041088605.0,577,6.6,2,,RUB,
SNDX,MICEXCBITR5Y,2010-08-19,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,219.56,219.53,219.6,219.53,1219098312.0,1160,7.61,2,,RUB,
SNDX,MICEXCGS,2010-08-19,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,4227.35,4212.4,4276.56,4203.32,100909174.0,,,2,,RUB,
SNDX,MICEXCHM,2010-08-19,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,4471.87,4524.72,4550.36,4469.18,350240620.0,,,2,,RUB,
SNDX,MICEXEQRR1W,2010-08-19,MCX EQ 1W,ММВБ РЕПО акц 7 дней,2.06,,,,858400753.57,,,2,,RUB,
SNDX,MICEXEQRR2W,2010-08-19,MCX EQ 2W,ММВБ РЕПО акц 14 дней,8.5,,,,5014894.6,,,2,,RUB,
SNDX,MICEXEQRRON,2010-08-19,MCX EQ ON,ММВБ РЕПО акц 1 день,2.77,,,,32143076392.25,,,2,,RUB,
