BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2019-05-17,АбрауДюрсо,ABRD,13.0,54030.0,138.5,137.5,139.0,138.0,138.5,138.0,390.0,,138.5,138.0,0.0,502050.0,0.0,
TQDE,2019-05-17,АСКО ао,ACKO,2.0,12480.0,6.22,6.22,6.26,6.26,6.24,6.26,2000.0,,6.22,6.26,0.0,503100.0,0.0,
SMAL,2019-05-17,Система ао,AFKS,8.0,1415.13,8.75,8.684,8.997,,8.734,8.997,161.0,,,,0.0,0.0,0.0,
TQBR,2019-05-17,Система ао,AFKS,2840.0,48135413.9,8.775,8.62,8.844,8.84,8.734,8.84,5511100.0,8.734,8.734,8.84,48135413.9,48135413.9,48135413.9,
SMAL,2019-05-17,Аэрофлот,AFLT,5.0,459.88,92.16,91.74,92.22,,91.86,91.74,5.0,,,,0.0,0.0,0.0,
TQBR,2019-05-17,Аэрофлот,AFLT,5065.0,223075063.4,91.68,91.02,92.48,91.96,91.86,91.96,2428440.0,91.86,91.86,91.96,223075063.4,223075063.4,223075063.4,
TQBR,2019-05-17,AGRO-гдр,AGRO,469.0,10019808.6,726.0,726.0,753.4,731.2,737.2,731.2,13592.0,737.2,737.2,731.2,10019808.6,10019808.6,10019808.6,
TQTD,2019-05-17,AKNX ETF,AKNX,75.0,116862.9,11.12,11.01,11.17,11.07,11.09,11.11,10540.0,715.81,715.81,11.07,7544645.45,7544645.45,7544645.45,307808.29
TQBR,2019-05-17,Акрон,AKRN,132.0,12707924.0,4558.0,4526.0,4574.0,4560.0,4548.0,4560.0,2794.0,4548.0,4548.0,4560.0,12707924.0,12707924.0,12707924.0,
TQTD,2019-05-17,AKSP ETF,AKSP,18.0,150712.22,9.92,9.92,9.93,9.92,9.93,9.92,15180.0,640.97,640.97,9.92,9729950.82,9729950.82,9729950.82,434771.66
TQBR,2019-05-17,БестЭфБ ао,ALBK,1.0,7300.0,73.0,73.0,73.0,73.0,73.0,73.0,100.0,,79.0,73.0,0.0,511400.0,0.0,
TQBR,2019-05-17,АЛРОСА-Нюр,ALNU,47.0,3269600.0,63600.0,63600.0,67000.0,65600.0,65400.0,65800.0,50.0,65400.0,65400.0,65600.0,3269600.0,3269600.0,3269600.0,
SMAL,2019-05-17,АЛРОСА ао,ALRS,5.0,1298.52,93.0,92.14,93.54,,92.82,92.14,14.0,,,,0.0,0.0,0.0,
TQBR,2019-05-17,АЛРОСА ао,ALRS,10219.0,665379075.3,93.0,91.89,93.9,91.89,92.82,91.89,7173620.0,92.75,92.75,91.89,665379075.3,665379075.3,665379075.3,
TQBR,2019-05-17,АшинскийМЗ,AMEZ,79.0,205716.5,4.1,4.045,4.12,4.09,4.065,4.09,50600.0,,4.075,4.09,0.0,502453.5,0.0,
SMAL,2019-05-17,Аптеки36и6,APTK,5.0,58.06,4.204,4.001,4.207,,4.67,4.205,14.0,,,,0.0,0.0,0.0,
TQBR,2019-05-17,Аптеки36и6,APTK,553.0,426200.14,4.685,4.65,4.689,4.666,4.67,4.669,91270.0,,4.672,4.666,0.0,501764.89,0.0,
TQBR,2019-05-17,РусАква ао,AQUA,47.0,3928320.0,205.0,205.0,222.0,221.0,217.0,221.0,18110.0,217.0,217.0,221.0,3928320.0,3928320.0,3928320.0,
TQDE,2019-05-17,Армада,ARMD,107.0,87548.85,8.015,8.005,8.195,8.095,8.085,8.095,10830.0,,8.06,8.095,0.0,500277.2,0.0,
SMAL,2019-05-17,Арсагера,ARSA,1.0,22.72,2.84,2.84,2.84,,2.73,2.84,8.0,,,,0.0,0.0,0.0,
TQBR,2019-05-17,Арсагера,ARSA,1.0,46410.0,2.73,2.73,2.73,2.73,2.73,2.73,17000.0,,2.78,2.73,0.0,648300.0,0.0,
TQBR,2019-05-17,АстрЭнСб,ASSB,77.0,184327.0,0.937,0.9165,0.943,0.93,0.931,0.93,198000.0,,0.931,0.93,0.0,509207.0,0.0,
TQBR,2019-05-17,Башнефт ао,BANE,320.0,3944538.5,1940.0,1930.0,1947.0,1946.0,1940.5,1946.0,2033.0,1940.5,1940.5,1946.0,3944538.5,3944538.5,3944538.5,
TQBR,2019-05-17,Башнефт ап,BANEP,1713.0,59047144.0,1745.0,1722.5,1753.0,1749.0,1737.5,1749.0,33981.0,1737.5,1737.5,1749.0,59047144.0,59047144.0,59047144.0,
TQBR,2019-05-17,Белуга ао,BELU,20.0,87110.0,465.0,458.0,465.0,463.0,463.0,463.0,188.0,,486.0,463.0,0.0,1746044.0,0.0,
TQBR,2019-05-17,БашИнСв ап,BISVP,2.0,9190.0,4.58,4.58,4.61,4.6,4.6,4.61,2000.0,,4.59,4.6,0.0,504660.0,0.0,
SMAL,2019-05-17,Белон ао,BLNG,5.0,34.02,3.782,3.782,3.782,,3.774,3.782,9.0,,,,0.0,0.0,0.0,
TQBR,2019-05-17,Белон ао,BLNG,85.0,438580.2,3.84,3.66,3.844,3.662,3.774,3.662,116200.0,,3.78,3.662,0.0,504568.4,0.0,
TQBR,2019-05-17,БурЗолото,BRZL,14.0,24907.0,860.0,856.0,860.0,859.0,859.0,859.0,29.0,,860.0,859.0,0.0,507653.0,0.0,
SMAL,2019-05-17,БСП ао,BSPB,3.0,560.15,56.0,56.0,56.03,,57.08,56.03,10.0,,,,0.0,0.0,0.0,
TQBR,2019-05-17,БСП ао,BSPB,532.0,7846776.2,56.9,56.53,57.4,57.4,57.08,57.4,137460.0,57.08,57.08,57.4,7846776.2,7846776.2,7846776.2,
