1522616400000,100.0,
1522702800000,104.08,
1522789200000,102.0,
1522875600000,102.47,
1522962000000,102.25,
1523221200000,102.2,
1523307600000,102.0,
1523394000000,101.99,
1523480400000,102.2,
1523566800000,102.5,
1523826000000,102.0,
1523912400000,102.0,
1523998800000,101.85,
1524085200000,102.0,
1524171600000,102.1,
1524430800000,102.0,
1524517200000,102.1,
1524690000000,102.02,
1524776400000,102.03,
1525035600000,103.0,
1525294800000,102.8,
1525381200000,103.2,
1525640400000,102.14,
1525726800000,102.4,
1525899600000,102.2,
1525986000000,102.3,
1526245200000,102.3,
1526331600000,102.1,
1526418000000,102.0,
1526504400000,102.03,
1526590800000,101.99,
1526850000000,101.7,
1526936400000,100.75,
1527022800000,101.5,
1527109200000,101.95,
1527195600000,102.0,
1527454800000,102.0,
1527541200000,102.05,
1527627600000,102.2,
1527714000000,101.95,
1527800400000,102.9,
1528059600000,102.25,
1528146000000,102.49,
1528232400000,102.49,
1528318800000,102.9,
1528405200000,102.7,
1528664400000,103.2,
1528837200000,103.0,
1528923600000,102.75,
1529010000000,102.8,
1529269200000,102.9,
1529355600000,104.0,
1529442000000,104.0,
1529874000000,102.32,
1529960400000,103.79,
1530133200000,103.95,
1530219600000,103.95,
1530478800000,103.0,
1530738000000,102.86,
1530824400000,103.2,
1531083600000,102.6,
1531170000000,103.0,
1531256400000,102.7,
1531342800000,102.8,
1531429200000,102.8,
1531688400000,102.9,
1531774800000,103.0,
1531861200000,102.9,
1532034000000,102.8,
1532293200000,102.8,
1532379600000,102.8,
1532466000000,102.8,
1532552400000,102.8,
1532898000000,102.01,
1532984400000,102.8,
1533070800000,102.7,
1533157200000,102.6,
1533243600000,102.8,
1533502800000,103.2,
1533589200000,102.5,
1533675600000,102.49,
1533762000000,102.84,
1533848400000,103.0,
1534107600000,102.8,
1534194000000,103.0,
1534366800000,103.3,
1534453200000,102.98,
1534798800000,102.6,
1534885200000,102.95,
1534971600000,103.0,
1535058000000,102.21,
1535317200000,102.3,
1535403600000,103.33,
1535490000000,102.11,
1535576400000,102.5,
1535662800000,102.5,
1535922000000,102.52,
1536008400000,102.6,
1536094800000,102.88,
1536181200000,102.55,
1536267600000,103.72,
1536526800000,102.59,
1536613200000,102.8,
1536699600000,102.99,
1536786000000,102.9,
1536872400000,102.84,
