BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQNO,2013-07-17,Детмир 01,RU000A0GKGF6,1.0,4905000.0,98.1,98.1,98.1,98.1,9.78,98.1,9.87,98.1,5000.0,,97.78,,0.0,42371080.0,0.0,2015-05-26,635.0,9.87,,,,,,,1000.0,SUR,,,,,
EQOB,2013-07-17,Мосэнерго2,RU000A0GN9B5,1.0,2000.0,100.0,100.0,100.0,100.0,33.0,100.0,8.42,100.0,2.0,,,,0.0,0.0,0.0,2016-02-18,844.0,8.42,,,,,,,1000.0,SUR,,,,,
EQOB,2013-07-17,ВТБ - 6 об,RU000A0JNGU3,13.0,116950038.4,100.15,100.2,100.16,100.16,1.45,100.15,7.62,100.15,116774.0,100.15,100.15,100.15,116950038.4,116950038.4,116950038.4,2016-07-06,347.0,7.63,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2013-07-17,МГор48-об,RU000A0JNYN1,2.0,1884.2,94.21,94.21,94.21,94.21,6.9,94.21,7.55,94.21,2.0,,93.34,,0.0,1090206.0,0.0,2022-06-11,2446.0,7.55,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2013-07-17,МГор49-об,RU000A0JNYP6,4.0,7879287.5,98.25,98.26,98.25,98.26,6.33,98.26,7.66,98.25,8019.0,98.58,98.58,98.58,31246508.3,31244528.5,31246508.3,2017-06-14,1264.0,7.66,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2013-07-17,Лукойл4обл,RU000A0JNYY8,2.0,3439222.5,100.12,100.15,100.15,100.15,8.31,100.12,7.09,100.12,3435.0,100.33,100.37,100.33,30058765.5,21091171.0,30058765.5,2013-12-05,141.0,7.18,,,,,,,1000.0,SUR,,,,,
EQOB,2013-07-17,Мос.обл.7в,RU000A0JP6R2,1.0,5026.5,100.53,100.53,100.53,100.53,19.95,100.53,7.37,100.53,5.0,100.52,100.51,100.52,15098564.2,12825464.2,15098564.2,2014-04-16,266.0,7.37,,,,,,,1000.0,SUR,,,,,
EQOB,2013-07-17,МДМ Банк 8,RU000A0JPQA9,2.0,200295.0,100.14,100.15,100.15,100.15,23.92,100.15,9.09,100.14,200.0,100.01,100.01,100.01,45598756.5,19748331.5,45598756.5,2015-04-09,585.0,9.09,,,,,,,1000.0,SUR,,,,,
EQNB,2013-07-17,ВТБ ЛизФ02,RU000A0JPWF6,1.0,11786906.88,100.8,100.8,100.8,100.8,0.56,100.8,7.3,100.8,38000.0,,100.79,,0.0,12010522.92,0.0,2015-07-07,238.0,7.3,,,,,,,307.72,SUR,,,,,
EQOB,2013-07-17,МГор53-об,RU000A0JPXV1,4.0,27250000.0,100.0,100.0,100.0,100.0,26.47,100.0,7.02,100.0,27250.0,,100.04,,0.0,40519026.0,0.0,2013-09-01,46.0,7.02,,,,,,,1000.0,SUR,,,,,
EQOB,2013-07-17,МГор56-об,RU000A0JPZ50,2.0,18996.2,99.98,99.98,99.98,99.98,22.44,99.98,7.12,99.98,19.0,98.66,98.66,98.66,3554776.2,3554776.2,3554776.2,2016-09-22,1040.0,7.12,,,,,,,1000.0,SUR,,,,,RUR
EQNO,2013-07-17,РЖД-11обл,RU000A0JQ177,1.0,15135000.0,100.9,100.9,100.9,100.9,11.97,100.9,7.5,100.9,15000.0,,100.9,,0.0,15148054.1,0.0,2015-11-18,789.0,7.5,,,,,,,1000.0,SUR,,,,,
EQNB,2013-07-17,РСХБ 5,RU000A0JQ1H3,6.0,157330085.2,100.58,100.6,100.6,100.6,10.31,100.6,7.21,100.58,156394.0,100.61,100.61,100.61,328887269.1,208145262.7,328887269.1,2018-11-27,139.0,7.21,,,,,,,1000.0,SUR,,,,,RUB
EQNB,2013-07-17,ИА АИЖК,RU000A0JQ276,3.0,735.25,101.55,104.75,101.55,101.55,1.98,103.15,9.57,104.75,6.0,,101.77,,0.0,147983047.63,0.0,2041-02-20,458.0,8.23,,,,,,,118.8,SUR,,,,,
EQNB,2013-07-17,ТверОбл 08,RU000A0JQ2E8,3.0,19469.29,103.45,103.45,103.45,103.45,0.21,103.45,7.3,103.45,941.0,,104.54,,0.0,1102281.46,0.0,2013-12-26,159.0,7.3,,,,,,,20.0,SUR,,,,,
