BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2010-05-12,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1269.1752,1269.1752,1269.1752,1269.1752,0.0,,,2,603575481774.72,RUB,0.001
RTSI,EPSI,2010-05-12,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,803.0011,803.0011,803.0011,803.0011,0.0,,,2,481183267682.996,RUB,999999.999999
SNDX,IMOEX,2010-05-12,Индекс МосБиржи,Индекс МосБиржи,1391.87,1334.03,1395.5,1323.66,74202158119.0,,,2,,RUB,
RTSI,MCFTR,2010-05-12,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1513.51,1513.51,1513.51,1513.51,0.0,,,2,0.0,,
RTSI,MCFTRN,2010-05-12,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1494.65,1494.65,1494.65,1494.65,0.0,,,2,0.0,,
RTSI,MCFTRR,2010-05-12,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1502.17,1502.17,1502.17,1502.17,0.0,,,2,0.0,,
RTSI,MEBCTR,2010-05-12,MOEX Blue Chip Total Return,Индекс МосБиржи голубых фишек полной доходности «брутто»,9667.65,9667.65,9667.65,9667.65,0.0,,,2,0.0,RUB,
RTSI,MEBCTRN,2010-05-12,MOEX Blue Chip Net-TR-NR,Индекс МосБиржи голубых фишек полной доходности «нетто» (по налоговым ставкам иностр. орг.),9654.4,9654.4,9654.4,9654.4,0.0,,,2,0.0,RUB,
RTSI,MEBCTRR,2010-05-12,MOEX Blue Chip Net-TR-Res,Индекс МосБиржи голубых фишек полной доходности «нетто» (по налоговым ставкам росс. орг.),9659.7,9659.7,9659.7,9659.7,0.0,,,2,0.0,RUB,
SNDX,MICEX10INDEX,2010-05-12,Индекс МосБиржи 10,Индекс МосБиржи 10,3332.72,3191.43,3344.29,3161.47,67131474327.0,,,2,,RUB,
SNDX,MICEXBORR1W,2010-05-12,MCX BO 1W,ММВБ РЕПО обл 7 дней,4.31,,,,16085519644.03,,,2,,RUB,
SNDX,MICEXBORR2W,2010-05-12,MCX BO 2W,ММВБ РЕПО обл 14 дней,5.07,,,,692883700.54,,,2,,RUB,
SNDX,MICEXBORRON,2010-05-12,MCX BO ON,ММВБ РЕПО обл 1 день,3.88,,,,106218092752.77,,,2,,RUB,
SNDX,MICEXCBICP,2010-05-12,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,95.26,95.23,95.3,95.21,6384957795.0,749,8.05,2,,RUB,
SNDX,MICEXCBICP3Y,2010-05-12,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,96.61,96.66,96.71,96.6,2677445710.0,471,7.74,2,,RUB,
SNDX,MICEXCBICP5Y,2010-05-12,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,111.55,111.33,111.56,111.27,3705771192.0,1106,8.51,2,,RUB,
SNDX,MICEXCBIGP,2010-05-12,ММВБ корп обл (вал),ММВБ корп обл (вал),98.54,98.51,98.58,98.49,6384957795.0,749,8.05,2,,RUB,
SNDX,MICEXCBIGP3Y,2010-05-12,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,100.62,100.67,100.72,100.61,2677445710.0,471,7.74,2,,RUB,
SNDX,MICEXCBIGP5Y,2010-05-12,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,114.09,113.87,114.1,113.81,3705771192.0,1106,8.51,2,,RUB,
SNDX,MICEXCBITR,2010-05-12,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,184.58,184.53,184.67,184.49,6384957795.0,749,8.05,2,,RUB,
SNDX,MICEXCBITR3Y,2010-05-12,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,184.22,184.32,184.41,184.21,2677445710.0,471,7.74,2,,RUB,
SNDX,MICEXCBITR5Y,2010-05-12,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,211.6,211.19,211.61,211.08,3705771192.0,1106,8.51,2,,RUB,
SNDX,MICEXCGS,2010-05-12,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,3952.4,3825.45,3956.64,3710.9,173753000.0,,,2,,RUB,
SNDX,MICEXCHM,2010-05-12,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,3896.14,3716.99,3896.67,3694.46,447729193.0,,,2,,RUB,
SNDX,MICEXEQRR1W,2010-05-12,MCX EQ 1W,ММВБ РЕПО акц 7 дней,2.06,,,,1371215004.34,,,2,,RUB,
SNDX,MICEXEQRR2W,2010-05-12,MCX EQ 2W,ММВБ РЕПО акц 14 дней,5.25,,,,0.0,,,2,,RUB,
SNDX,MICEXEQRRON,2010-05-12,MCX EQ ON,ММВБ РЕПО акц 1 день,3.12,,,,42136872719.93,,,2,,RUB,
SNDX,MICEXFNL,2010-05-12,Индекс финансов,Индекс МосБиржи финансов,5562.05,5334.15,5564.26,5300.72,36649471493.0,,,2,,RUB,
SNDX,MICEXINDEXCF,2010-05-12,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1391.87,1334.03,1395.5,1323.66,74202158119.0,,,2,,RUB,
SNDX,MICEXINNOV,2010-05-12,Индекс МосБиржи инноваций,Индекс МосБиржи инноваций,909.22,878.15,913.93,866.6,11514465.05,,,2,,RUB,
SNDX,MICEXLC,2010-05-12,MICEX LC,ММВБ высокая кап,2253.4,2161.65,2260.46,2143.56,65349661379.0,,,2,,RUB,
SNDX,MICEXM&M,2010-05-12,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,4437.1,4247.03,4437.74,4238.73,11565726160.0,,,2,,RUB,
SNDX,MICEXMBICP,2010-05-12,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,98.62,98.66,98.69,98.56,2468815024.0,846,8.57,2,,RUB,
SNDX,MICEXMBIGP,2010-05-12,MICEXMBIGP,ММВБ муни обл (вал),100.61,100.65,100.67,100.54,2468815024.0,846,8.57,2,,RUB,
SNDX,MICEXMBITR,2010-05-12,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,138.37,138.43,138.46,138.29,2468815024.0,846,8.57,2,,RUB,
SNDX,MICEXMC,2010-05-12,MICEX MC,ММВБ стандарт кап,2519.12,2409.9,2519.12,2402.88,4130630594.0,,,2,,RUB,
SNDX,MICEXMNF,2010-05-12,Машиностроение,Индекс машиностроения Московской Биржи,1794.33,1720.95,1794.51,1701.58,64717077.0,,,2,,RUB,
SNDX,MICEXO&G,2010-05-12,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2540.93,2451.18,2548.37,2431.23,21910604860.0,,,2,,RUB,
SNDX,MICEXPWR,2010-05-12,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,3032.8,2874.24,3034.84,2861.4,4367995649.0,,,2,,RUB,
SNDX,MICEXSC,2010-05-12,Второй эшелон,Индекс второго эшелона Московской Биржи,4388.46,4197.3,4389.14,4189.73,1005674326.0,,,2,,RUB,
SNDX,MICEXTLC,2010-05-12,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1939.49,1861.55,1939.49,1854.54,1249175586.0,,,2,,RUB,
SNDX,MICEXTRN,2010-05-12,Индекс транспорта,Индекс МосБиржи транспорта,1704.63,1704.63,1704.63,1704.63,61995154.46,,,2,,RUB,
SNDX,MOEX10,2010-05-12,Индекс МосБиржи 10,Индекс МосБиржи 10,3332.72,3191.43,3344.29,3161.47,67131474327.0,,,2,,RUB,
RTSI,MOEXBC,2010-05-12,Индекс голубых фишек,Индекс МосБиржи голубых фишек,9579.54,9193.75,9619.56,9136.79,19942374377.79,,,2,3751966687810.92,RUB,999999.999999
SNDX,MOEXCH,2010-05-12,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,3896.14,3716.99,3896.67,3694.46,447729193.0,,,2,,RUB,
SNDX,MOEXCN,2010-05-12,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,3952.4,3825.45,3956.64,3710.9,173753000.0,,,2,,RUB,
SNDX,MOEXEU,2010-05-12,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,3032.8,2874.24,3034.84,2861.4,4367995649.0,,,2,,RUB,
SNDX,MOEXFN,2010-05-12,Индекс финансов,Индекс МосБиржи финансов,5562.05,5334.15,5564.26,5300.72,36649471493.0,,,2,,RUB,
SNDX,MOEXINN,2010-05-12,Индекс МосБиржи инноваций,Индекс МосБиржи инноваций,909.22,878.15,913.93,866.6,11514465.05,,,2,,RUB,
SNDX,MOEXMM,2010-05-12,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,4437.1,4247.03,4437.74,4238.73,11565726160.0,,,2,,RUB,
SNDX,MOEXOG,2010-05-12,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2540.93,2451.18,2548.37,2431.23,21910604860.0,,,2,,RUB,
SNDX,MOEXTL,2010-05-12,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1939.49,1861.55,1939.49,1854.54,1249175586.0,,,2,,RUB,
SNDX,MOEXTN,2010-05-12,Индекс транспорта,Индекс МосБиржи транспорта,1704.63,1704.63,1704.63,1704.63,61995154.46,,,2,,RUB,
RTSI,OPSI,2010-05-12,Субиндекс ОФЗ,Индексы активов пенсионных накоплений - Субиндекс ОФЗ,1073.5393,1073.5393,1073.5393,1073.5393,0.0,,,2,0.0,RUB,
RTSI,RTS2,2010-05-12,Второй эшелон в $,Индекс второго эшелона Московской Биржи в долларах,1721.55,1688.2,1721.55,1688.2,3017689.344,,,2,22019940898.1583,USD,999999.999999
RTSI,RTSch,2010-05-12,Индекс РТС химии и нефтехимии,Индекс РТС химии и нефтехимии,126.39,121.69,126.4,120.88,14949970.5494,,,2,0.0,USD,
RTSI,RTScr,2010-05-12,Индекс РТС потреб. сектора,Индекс РТС потребительских товаров и розничной торговли,290.05,285.73,290.05,284.48,375589.0,,,2,2310356844.2337,USD,999999.999999
