BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2014-06-03,МГор39-об,RU000A0DASA0,1.0,1004.0,100.4,100.4,100.4,100.4,25.51,100.4,3.91,100.4,1.0,,99.53,,0.0,573306.4,0.0,2014-07-21,48.0,3.91,,,,,,,1000.0,SUR,,,,,
EQOB,2014-06-03,ВТБ - 6 об,RU000A0JNGU3,3.0,400679.5,99.92,99.95,99.95,99.95,11.42,99.92,8.3,99.92,401.0,99.95,99.95,99.95,12150800.5,11951958.9,12150800.5,2016-07-06,36.0,8.62,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2014-06-03,МГор48-об,RU000A0JNYN1,12.0,1846055.8,84.5,85.15,84.99,84.99,33.37,84.57,9.35,85.15,2183.0,84.57,84.57,84.57,1846055.8,1846055.8,1846055.8,2022-06-11,2161.0,9.44,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-06-03,РСХБ 6,RU000A0JPMT8,2.0,1237768.0,99.82,99.82,99.82,99.82,23.29,99.82,8.81,99.82,1240.0,,99.76,,0.0,8521119.5,0.0,2018-02-09,73.0,8.81,,,,,,,1000.0,SUR,,,,,RUB
EQNO,2014-06-03,РЖД-14обл,RU000A0JQ4U0,1.0,1195080.0,99.59,99.59,99.59,99.59,12.04,99.59,8.52,99.59,1200.0,99.4,99.4,99.4,5679487.8,5679487.8,5679487.8,2015-04-07,301.0,8.52,,,,,,,1000.0,SUR,,,,,
EQNO,2014-06-03,РЖД-12обл,RU000A0JQ5Q5,7.0,146186869.8,98.25,98.7,98.7,98.7,2.78,98.28,9.25,98.33,148743.0,98.3,98.3,98.3,157207064.8,157207064.8,157207064.8,2019-05-16,827.0,9.46,,,,,,,1000.0,SUR,,,,,RUB
EQNO,2014-06-03,Центр-инв2,RU000A0JQ6R1,2.0,10700000.0,100.0,100.0,100.0,100.0,41.46,100.0,9.42,100.0,10700.0,99.98,99.98,99.98,80761893.8,80761893.8,80761893.8,2014-06-24,21.0,9.42,,,,,,,1000.0,SUR,,,,,
EQNO,2014-06-03,РЖД-15 обл,RU000A0JQ6S9,1.0,988.1,98.81,98.81,98.81,98.81,36.17,98.81,8.99,98.81,1.0,98.6,98.6,98.6,110236990.7,110037833.3,110236990.7,2016-06-20,679.0,8.99,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2014-06-03,ГазпромА11,RU000A0JQ6T7,13.0,23272598.5,100.29,100.4,100.4,100.4,60.65,100.3,6.58,100.39,23202.0,100.3,100.3,100.3,23272598.5,23272598.5,23272598.5,2014-06-24,21.0,8.33,,,,,,,1000.0,SUR,,,,,
EQNO,2014-06-03,РЖД-17 обл,RU000A0JQ7W9,1.0,990.2,99.02,99.02,99.02,99.02,28.27,99.02,8.8,99.02,1.0,98.81,98.92,98.81,259366310.5,33065371.5,259366310.5,2018-07-16,392.0,8.8,,,,,,,1000.0,SUR,,,,,RUB
