BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2018-09-27,МГор48-об,RU000A0JNYN1,3.0,3739.8,93.49,93.5,93.49,93.49,17.75,93.5,8.22,93.5,4.0,,92.46,93.49,0.0,509441.0,0.0,2022-06-11,1206.0,8.22,,,,30.08,,2018-09-27,1000.0,SUR,,,,,RUB
EQOB,2018-09-27,ДОМ.РФ10об,RU000A0JPJE6,1.0,98880.0,103.0,103.0,103.0,103.0,2.37,103.0,-12.97,103.0,384.0,100.06,100.05,103.0,6096358.23,5430230.25,6096358.23,2018-11-15,49.0,-12.97,,,,5.07,,2018-09-27,250.0,SUR,,,-13.7588,,RUB
EQOB,2018-09-27,РЖД-12обл,RU000A0JQ5Q5,5.0,16413.1,95.25,97.0,96.01,96.01,0.36,96.55,6.75,95.25,17.0,,96.68,96.01,0.0,501759.2,0.0,2019-05-16,231.0,5.81,,,,0.5,,2018-09-27,1000.0,SUR,,,,,RUB
EQOB,2018-09-27,РЖД-18 обл,RU000A0JQ7X7,5.0,602220000.0,100.37,100.37,100.37,100.37,16.9,100.34,8.09,100.37,600000.0,,100.37,100.37,0.0,602233070.5,0.0,2019-07-15,284.0,8.13,,,,42.13,,2018-09-27,1000.0,SUR,,,,,RUB
EQOB,2018-09-27,РЖД-19 обл,RU000A0JQ7Z2,2.0,497218905.0,99.44,99.5,99.44,99.44,14.5,99.43,8.13,99.5,500019.0,,99.46,99.44,0.0,517216823.0,0.0,2024-07-08,285.0,8.14,,,,36.15,2019-07-15,2018-09-27,1000.0,SUR,,,,,RUB
EQOB,2018-09-27,Транснф 03,RU000A0JQCR1,1.0,15696.0,104.64,104.64,104.64,104.64,2.64,104.64,6.96,104.64,15.0,103.16,103.16,104.64,523043.2,509605.5,523043.2,2019-09-18,356.0,6.96,,,,120.17,,2018-09-27,1000.0,SUR,,,6.9519,,RUB
EQOB,2018-09-27,МГор66-об,RU000A0JQHM1,6.0,139628.1,100.33,100.49,100.45,100.45,9.59,100.45,7.23,100.33,139.0,100.46,100.46,100.45,3380465.6,3379463.1,3380465.6,2018-11-23,57.0,7.23,,,,25.21,,2018-09-27,1000.0,SUR,,,7.0218,,RUB
EQOB,2018-09-27,РСХБ 8,RU000A0JQK64,6.0,80469.0,98.01,98.85,98.85,98.85,25.51,98.13,8.23,98.01,82.0,,98.03,98.85,0.0,1012601.2,0.0,2019-11-14,395.0,8.95,,,,34.9,,2018-09-27,1000.0,SUR,,,,,RUB
EQOB,2018-09-27,РЖД-23 обл,RU000A0JQRD9,17.0,2500571345.2,99.42,99.79,99.42,99.42,12.51,99.41,8.13,99.66,2515132.0,99.42,99.42,99.42,2500571345.2,2500571345.2,2500571345.2,2025-01-16,295.0,8.14,,,,36.15,2019-07-25,2018-09-27,1000.0,SUR,,7.947,,2019-08-01,RUB
EQOB,2018-09-27,РСХБ 10,RU000A0JQS09,2.0,13061.1,100.47,100.47,100.47,100.47,12.96,100.47,8.07,100.47,13.0,,99.28,100.47,0.0,674084.8,0.0,2020-01-29,468.0,8.07,,,,41.39,,2018-09-27,1000.0,SUR,,,,,RUB
