BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-11-26,АбрауДюрсо,ABRD,915.0,7980180.0,203.0,203.0,216.0,214.5,212.0,213.5,37610.0,212.0,212.0,214.5,7980180.0,7980180.0,7980180.0,0.0,3
TQPI,2020-11-26,АСКО ао,ACKO,278.0,1253611.92,5.2,4.8,5.2,4.92,4.9,4.92,255540.0,4.9,4.9,4.92,1253611.92,1253611.92,1253611.92,0.0,3
SMAL,2020-11-26,Система ао,AFKS,13.0,5616.75,30.476,30.0,31.766,,30.304,30.3,183.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-26,Система ао,AFKS,54752.0,3688007721.4,31.399,29.752,31.399,30.207,30.304,30.1,121694900.0,30.313,30.313,30.207,3510995227.1,3510995227.1,3510995227.1,0.0,3
SMAL,2020-11-26,Аэрофлот,AFLT,5.0,1142.54,71.5,70.26,73.36,,71.62,70.26,16.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-26,Аэрофлот,AFLT,43891.0,2407620975.8,72.26,70.32,73.08,71.3,71.62,71.24,33621190.0,71.62,71.62,71.3,2250239797.0,2250239797.0,2250239797.0,0.0,3
TQBR,2020-11-26,AGRO-гдр,AGRO,3206.0,62540165.0,826.8,815.2,830.8,822.6,821.0,822.6,76170.0,821.0,821.0,822.6,62540165.0,62540165.0,62540165.0,0.0,3
TQTE,2020-11-26,AKEU ETF,AKEU,198.0,124975.96,10.65,10.58,10.69,10.65,10.64,10.65,11744.0,956.56,956.56,10.65,11233839.15,11233839.15,11233839.15,101850.66,3
TQTF,2020-11-26,ETF AKMB,AKMB,1021.0,3321620.2,1.0586,1.0539,1.0586,1.0544,1.0545,1.054,3149147.0,1.0548,1.0548,1.0544,3029626.07,3029626.07,3029626.07,3215471.48,3
TQTD,2020-11-26,AKNX ETF,AKNX,218.0,134132.42,17.71,17.7,17.8,17.7,17.79,17.7,7540.0,1342.62,1342.62,17.7,10123335.81,10123335.81,10123335.81,330500.38,3
TQBR,2020-11-26,Акрон,AKRN,545.0,8779752.0,6100.0,6080.0,6162.0,6104.0,6110.0,6100.0,1437.0,6110.0,6110.0,6104.0,8779752.0,8779752.0,8779752.0,0.0,3
TQTD,2020-11-26,AKSP ETF,AKSP,184.0,40917.84,12.44,12.44,12.51,12.51,12.5,12.51,3273.0,943.53,943.53,12.51,3088179.68,3088179.68,3088179.68,333726.28,3
TQBR,2020-11-26,БестЭфБ ао,ALBK,37.0,219670.0,54.0,53.5,54.0,54.0,54.0,54.0,4070.0,,54.0,54.0,0.0,576745.0,0.0,0.0,3
TQBR,2020-11-26,АЛРОСА-Нюр,ALNU,9.0,1829600.0,57400.0,56800.0,57400.0,57200.0,57200.0,57200.0,32.0,57200.0,57200.0,57200.0,3086800.0,1886600.0,3086800.0,0.0,3
SMAL,2020-11-26,АЛРОСА ао,ALRS,10.0,3767.96,86.15,86.15,88.47,,87.98,86.88,43.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-11-26,АЛРОСА ао,ALRS,29224.0,1513972097.7,87.69,86.89,89.08,87.05,87.98,87.37,17198070.0,88.05,88.05,87.05,1468565898.2,1468565898.2,1468565898.2,0.0,3
TQBR,2020-11-26,АшинскийМЗ,AMEZ,1401.0,4601239.5,5.025,4.945,5.185,5.14,5.08,5.14,906100.0,5.08,5.08,5.14,4601239.5,4601239.5,4601239.5,0.0,3
