BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
SMAL,2018-03-26,БанкАстаны,ABBN,1.0,1025.0,205.0,205.0,205.0,,206.0,205.0,5.0,,,,0.0,0.0,0.0,
TQBR,2018-03-26,БанкАстаны,ABBN,1.0,257500.0,206.0,206.0,206.0,206.0,206.0,206.0,1250.0,206.2,206.0,206.0,7015843.0,1242209.0,7015843.0,
TQBR,2018-03-26,АбрауДюрсо,ABRD,2.0,29450.0,141.0,141.0,153.5,153.5,147.5,153.5,200.0,,147.5,153.5,0.0,502250.0,0.0,
TQBR,2018-03-26,АСКО ао,ACKO,732.0,45490910.0,11.61,10.27,12.84,10.81,11.75,10.81,3871000.0,11.75,11.75,10.81,45490910.0,45490910.0,45490910.0,
SMAL,2018-03-26,Система ао,AFKS,1.0,35.7,11.9,11.9,11.9,,11.805,11.9,3.0,,,,0.0,0.0,0.0,
TQBR,2018-03-26,Система ао,AFKS,3566.0,136684384.5,11.875,11.72,11.92,11.735,11.805,11.735,11576200.0,11.805,11.805,11.735,136684384.5,136684384.5,136684384.5,
SMAL,2018-03-26,Аэрофлот,AFLT,48.0,24857.55,158.8,150.6,158.8,,158.6,155.75,161.0,,,,0.0,0.0,0.0,
TQBR,2018-03-26,Аэрофлот,AFLT,9039.0,1109933200.0,158.05,155.85,161.45,157.25,158.6,157.25,6998200.0,158.6,158.6,157.25,1109933200.0,1109933200.0,1109933200.0,
TQBR,2018-03-26,AGRO-гдр,AGRO,1088.0,13597064.5,586.5,585.5,599.0,586.5,592.5,587.5,22943.0,592.5,592.5,586.5,13597064.5,13597064.5,13597064.5,
TQBR,2018-03-26,Акрон,AKRN,415.0,9481436.0,4240.0,4200.0,4263.0,4240.0,4233.0,4240.0,2240.0,4233.0,4233.0,4240.0,9481436.0,9481436.0,9481436.0,
