BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2005-09-20,Индекс МосБиржи,Индекс МосБиржи,836.52,834.08,857.23,824.87,20844830191.11,,,2,,RUB,
RTSI,MCFTR,2005-09-20,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,843.35,843.35,843.35,843.35,0.0,,,2,0.0,,
RTSI,MCFTRN,2005-09-20,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),842.32,842.32,842.32,842.32,0.0,,,2,0.0,,
RTSI,MCFTRR,2005-09-20,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),842.73,842.73,842.73,842.73,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2005-09-20,Индекс МосБиржи 10,Индекс МосБиржи 10,1392.85,1401.8,1434.7,1374.83,11540659280.5199,,,2,,RUB,
SNDX,MICEXBNDPRCI,2005-09-20,RCBI,RCBI,102.78,102.73,102.78,102.73,80931760.4,,,2,,RUB,
SNDX,MICEXBNDTRTI,2005-09-20,RCBIc,RCBI-c,133.72,,,,80931760.4,,,2,,RUB,
SNDX,MICEXCBICP,2005-09-20,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,102.78,102.73,102.78,102.73,80931760.4,,,2,,RUB,
SNDX,MICEXCBITR,2005-09-20,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,133.72,,,,80931760.4,,,2,,RUB,
SNDX,MICEXCGS,2005-09-20,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2150.39,2161.98,2161.98,2145.13,7767094.11,,,2,,RUB,
SNDX,MICEXFNL,2005-09-20,Индекс финансов,Индекс МосБиржи финансов,2169.15,2118.79,2181.41,2118.29,1603957450.11,,,2,,RUB,
SNDX,MICEXINDEXCF,2005-09-20,Индекс МосБиржи (архив),Индекс МосБиржи (архив),836.52,834.08,857.23,824.87,20844830191.11,,,2,,RUB,
SNDX,MICEXLC,2005-09-20,MICEX LC,ММВБ высокая кап,1501.96,1505.08,1545.14,1484.0,19340874439.48,,,2,,RUB,
SNDX,MICEXM&M,2005-09-20,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,1486.01,1492.03,1529.79,1469.28,1447255363.79,,,2,,RUB,
SNDX,MICEXMC,2005-09-20,MICEX MC,ММВБ стандарт кап,1392.25,1392.35,1410.24,1392.11,742845437.18,,,2,,RUB,
SNDX,MICEXMNF,2005-09-20,Машиностроение,Индекс машиностроения Московской Биржи,916.51,914.39,920.39,914.32,22078833.81,,,2,,RUB,
SNDX,MICEXO&G,2005-09-20,Индекс нефти и газа,Индекс МосБиржи нефти и газа,1695.26,1693.46,1740.28,1671.19,10714008552.0,,,2,,RUB,
SNDX,MICEXPWR,2005-09-20,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1177.63,1177.27,1192.35,1169.2,5829681746.4,,,2,,RUB,
SNDX,MICEXSC,2005-09-20,Второй эшелон,Индекс второго эшелона Московской Биржи,1576.3,1584.58,1589.79,1571.23,97255741.53,,,2,,RUB,
SNDX,MICEXTLC,2005-09-20,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1300.16,1310.73,1319.28,1298.25,1490890815.71,,,2,,RUB,
SNDX,MOEX10,2005-09-20,Индекс МосБиржи 10,Индекс МосБиржи 10,1392.85,1401.8,1434.7,1374.83,11540659280.5199,,,2,,RUB,
SNDX,MOEXCN,2005-09-20,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2150.39,2161.98,2161.98,2145.13,7767094.11,,,2,,RUB,
SNDX,MOEXEU,2005-09-20,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1177.63,1177.27,1192.35,1169.2,5829681746.4,,,2,,RUB,
SNDX,MOEXFN,2005-09-20,Индекс финансов,Индекс МосБиржи финансов,2169.15,2118.79,2181.41,2118.29,1603957450.11,,,2,,RUB,
SNDX,MOEXMM,2005-09-20,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,1486.01,1492.03,1529.79,1469.28,1447255363.79,,,2,,RUB,
SNDX,MOEXOG,2005-09-20,Индекс нефти и газа,Индекс МосБиржи нефти и газа,1695.26,1693.46,1740.28,1671.19,10714008552.0,,,2,,RUB,
SNDX,MOEXTL,2005-09-20,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1300.16,1310.73,1319.28,1298.25,1490890815.71,,,2,,RUB,
RTSI,RTS2,2005-09-20,Второй эшелон в $,Индекс второго эшелона Московской Биржи в долларах,1145.82,1139.06,1150.75,1139.06,9324276.0,,,2,12406739694.4863,USD,
RTSI,RTScr,2005-09-20,Индекс РТС потреб. сектора,Индекс РТС потребительских товаров и розничной торговли,162.72,162.72,162.72,162.72,0.0,,,2,1180474266.4585,USD,
RTSI,RTSeu,2005-09-20,Индекс РТС электроэнергетики,Индекс РТС электроэнергетики,131.11,131.11,131.11,131.11,0.0,,,2,1195549415.3391,USD,
RTSI,RTSfn,2005-09-20,Индекс РТС финансов,Индекс РТС финансов,192.06,192.06,192.06,192.06,0.0,,,2,8097300921.52,USD,
RTSI,RTSI,2005-09-20,Индекс РТС,Индекс РТС,944.99,947.76,963.69,938.87,69802632.0,,,2,51726612211.4378,USD,
RTSI,RTSin,2005-09-20,Машиностроение в $,Индекс машиностроения Московской Биржи в долларах,118.53,118.53,118.53,118.53,0.0,,,2,1013696419.0544,USD,
RTSI,RTSmm,2005-09-20,Индекс РТС металлов и добычи,Индекс РТС металлов и добычи,146.75,146.75,146.75,146.75,0.0,,,2,2930712975.7951,USD,
RTSI,RTSog,2005-09-20,Индекс РТС нефти и газа,Индекс РТС нефти и газа,158.97,158.97,158.97,158.97,0.0,,,2,19153977746.625,USD,
RTSI,RTStl,2005-09-20,Индекс РТС телекоммуникаций,Индекс РТС телекоммуникаций ,128.36,128.36,128.36,128.36,0.0,,,2,3208610091.4116,USD,
RTSI,RTSTR,2005-09-20,RTS Total Return,Индекс РТС полной доходности «брутто»,956.99,956.99,956.99,956.99,0.0,,,2,51726612211.4378,USD,
RTSI,RTSTRN,2005-09-20,RTS Net-TR-NR,Индекс РТС полной доходности «нетто» (по налоговым ставкам иностранных организаций),955.19,955.19,955.19,955.19,0.0,,,2,51726612211.4378,USD,
RTSI,RTSTRR,2005-09-20,RTS Net-TR-Res,Индекс РТС полной доходности «нетто» (по налоговым ставкам российских организаций),955.91,955.91,955.91,955.91,0.0,,,2,51726612211.4378,USD,
RTSI,RTSUSDCUR,2005-09-20,RTSUSDCUR,Курс доллара США на момент закрытия Индекса РТС,28.4582,28.4582,28.4582,28.4582,,,,2,,RUB,
SNDX,RUCBICP,2005-09-20,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,102.78,102.73,102.78,102.73,80931760.4,,,2,,RUB,
SNDX,RUCBITR,2005-09-20,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,133.72,,,,80931760.4,,,2,,RUB,
SNDX,TECHIND,2005-09-20,Технический индекс акций,Технический индекс акций,1334.88,1362.13,1362.13,1329.7,0.0,,,2,,RUB,
SNDX,TECHINDBOND,2005-09-20,Технический индекс облигаций,Технический индекс облигаций,102.4,102.39,102.43,102.38,0.0,,,2,,RUB,
