BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2021-02-05,МГор48-об,RU000A0JNYN1,16.0,238845.6,100.9,101.36,101.19,101.19,9.21,101.21,5.13,100.9,236.0,,101.26,101.19,0.0,525544.6,0.0,2022-06-11,475.0,5.11,,,6.0,29.92,,2021-02-05,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-05,РЖД-19 обл,RU000A0JQ7Z2,10.0,3587000.0,106.25,106.25,106.25,106.25,5.38,106.25,5.89,106.25,3376.0,106.25,106.25,106.25,3587000.0,3587000.0,3587000.0,2024-07-08,1119.0,5.89,,,7.85,39.14,,2021-02-05,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-05,ДОМ.РФ14об,RU000A0JQAL8,3.0,107661.0,105.55,105.55,105.55,105.55,15.16,105.55,-12.75,105.55,102.0,,105.29,105.55,0.0,1311866.7,0.0,2023-05-15,99.0,-12.75,,,6.75,33.47,2021-05-15,2021-02-05,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-05,ДОМ.РФ15об,RU000A0JQAM6,3.0,1135150.0,113.4,115.0,113.4,113.4,26.45,113.4,-70.28,113.4,1001.0,113.47,113.48,113.4,11348150.0,9079150.0,11348150.0,2028-09-15,38.0,-70.28,,,6.75,33.47,2021-03-15,2021-02-05,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-05,РЖД-23 обл,RU000A0JQRD9,22.0,95849.8,106.4,106.71,106.56,106.56,3.23,106.5,6.04,106.7,90.0,,106.66,106.56,0.0,10464084.7,0.0,2025-01-16,1269.0,6.06,,,7.85,39.14,,2021-02-05,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-05,ДОМ.РФ16об,RU000A0JQXG0,3.0,97952.03,100.02,104.0,104.0,104.0,1.18,103.98,1.55,100.02,942.0,,,104.0,0.0,0.0,0.0,2021-09-15,217.0,1.58,,,8.25,2.03,,2021-02-05,100.0,SUR,,,,,RUB,3
TQCB,2021-02-05,ГлДорога 3,RU000A0JR4U9,4.0,4652.5,93.05,93.05,93.05,93.05,9.64,93.05,14.38,93.05,5.0,,90.82,93.05,0.0,6453348.1,0.0,2028-10-30,276.0,14.38,,,4.0,39.89,2021-11-08,2021-02-05,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-05,ВЭБ.РФ 09,RU000A0JRCX7,13.0,304544.8,100.42,100.54,100.52,100.52,34.38,100.51,3.82,100.54,303.0,,100.43,100.52,0.0,4376575.8,0.0,2021-03-18,41.0,3.92,,,8.9,44.38,,2021-02-05,1000.0,SUR,,,3.4829,,RUB,3
TQCB,2021-02-05,РУСАЛБАл08,RU000A0JRF11,1.0,47000.0,100.0,100.0,100.0,100.0,0.03,100.0,,100.0,47.0,,99.51,100.0,0.0,640848.1,0.0,2021-04-05,,,,,0.01,0.05,,2021-02-05,1000.0,SUR,,,0.0124,,RUB,3
TQCB,2021-02-05,РусГидро01,RU000A0JRFN1,2.0,13283.4,102.18,102.18,102.18,102.18,30.19,102.18,-2.94,102.18,13.0,,102.23,102.18,0.0,509099.1,0.0,2021-04-12,66.0,-2.94,,,9.5,47.37,,2021-02-05,1000.0,SUR,,,-2.8367,,RUB,3
TQCB,2021-02-05,Акрон 05,RU000A0JRHG1,3.0,35119.0,100.34,100.34,100.34,100.34,14.25,100.34,5.25,100.34,35.0,,102.68,100.34,0.0,509316.9,0.0,2021-05-18,102.0,5.25,,,6.5,32.41,,2021-02-05,1000.0,SUR,,,5.0012,,RUB,3
TQCB,2021-02-05,ЗСД 01,RU000A0JRJB8,3.0,11429.2,103.0,129.99,129.99,129.99,20.88,126.99,6.51,129.99,9.0,,,129.99,0.0,0.0,0.0,2031-05-13,2508.0,6.86,,,10.44,52.06,,2021-02-05,1000.0,SUR,,,,,RUB,3
