BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2017-10-03,BYNRUB_TOD,BYNRUB_TOD,29.8,29.8,29.8,29.8,1.0,447000.0,29.8
CNGD,2017-10-03,CHF_TODTOM,CHFRUBTODTOM,0.0269,0.0269,0.0277,0.0277,5.0,552282.62,
CETS,2017-10-03,CHFRUB_TOD,CHFRUB_TOD,59.38,59.38,59.43,59.43,2.0,3268550.0,59.4282
CETS,2017-10-03,CHFRUB_TOM,CHFRUB_TOM,59.3975,59.35,59.5825,59.5275,13.0,7131772.5,59.4314
CETS,2017-10-03,CNYRUB_TOM,CNYRUB_TOM,8.7018,8.68,8.716,8.6909,169.0,221788395.7,8.6972
CETS,2017-10-03,EUR_TODTOM,EUR000TODTOM,0.0156,0.0153,0.0165,0.0155,460.0,102355376550.0,0.0162
CNGD,2017-10-03,EUR_TODTOM,EUR000TODTOM,0.0162,-0.0261,0.0369,0.0289,1097.0,9588008572.53,
CETS,2017-10-03,EURUSD_TOD,EURUSD000TOD,1.1724,1.1721,1.17575,1.1752,67.0,618583544.22,1.1737
CETS,2017-10-03,EURUSD_TOM,EURUSD000TOM,1.1722,1.172,1.17725,1.1748,223.0,1722581408.64,1.1747
CETS,2017-10-03,EURUSDTDTM,EURUSDTODTOM,6.5e-05,4.5e-05,7e-05,5e-05,111.0,38410893336.9,6.4e-05
CNGD,2017-10-03,EURUSDTDTM,EURUSDTODTOM,6.8e-05,-0.000161,0.000161,0.000161,26.0,6812437115.91,
CETS,2017-10-03,EURRUB_TOD,EUR_RUB__TOD,67.95,67.885,68.21,68.15,2762.0,11293985120.0,68.0352
CNGD,2017-10-03,EURRUB_TOD,EUR_RUB__TOD,67.95,67.95,68.2725,68.035,29.0,49433134.96,
CETS,2017-10-03,EURRUB_TOM,EUR_RUB__TOM,68.005,67.9,68.31,68.055,4215.0,16490926607.5,68.1091
CNGD,2017-10-03,EURRUB_TOM,EUR_RUB__TOM,67.9825,67.9825,68.2275,68.21,5.0,261258375.0,
CETS,2017-10-03,GBP_TODTOM,GBPRUBTODTOM,0.0175,0.0175,0.0175,0.0175,1.0,61501280.0,0.0175
CNGD,2017-10-03,GBP_TODTOM,GBPRUBTODTOM,0.0347,-0.0295,0.0417,0.0326,44.0,23612029.7,
CETS,2017-10-03,GBPRUB_TOD,GBPRUB_TOD,76.99,76.78,77.015,76.85,25.0,12533032.5,76.8898
CETS,2017-10-03,GBPRUB_TOM,GBPRUB_TOM,76.9475,76.615,76.9625,76.615,50.0,43488872.5,76.8355
CETS,2017-10-03,GLDRUB_TOM,GLDRUB_TOM,2363.0,2362.0,2369.0,2365.0,6.0,3807665.0,2365.01
CNGD,2017-10-03,GLD_TOMSPT,GLDRUB_TOM1D,0.3404,0.3404,0.3404,0.3404,1.0,8292953.24,
CETS,2017-10-03,SLVRUB_TOM,SLVRUB_TOM,30.94,30.94,30.94,30.94,2.0,9282.0,30.94
CETS,2017-10-03,USDRUB_TOD,USD000000TOD,57.9975,57.8375,58.155,57.9,11742.0,59028879452.5,57.969
CNGD,2017-10-03,USDRUB_TOD,USD000000TOD,57.992,57.48,58.1475,57.91,366.0,6287989107.37,
CETS,2017-10-03,USD_TODTOM,USD000TODTOM,0.0094,0.0092,0.0115,0.0107,1106.0,689778990990.0,0.0106
CNGD,2017-10-03,USD_TODTOM,USD000TODTOM,0.0101,-0.0254,0.0451,0.0246,6469.0,94640888282.8,
CETS,2017-10-03,USDRUB_TOM,USD000UTSTOM,58.0,57.8225,58.1675,57.9,22082.0,140208097857.5,57.9764
CNGD,2017-10-03,USDRUB_TOM,USD000UTSTOM,57.99,57.48,58.12,58.12,20.0,1006825816.41,
CETS,2017-10-03,USDRUB_SPT,USDRUB_SPT,57.9975,57.9975,57.9975,57.9975,1.0,29984707.5,57.9975
CETS,2017-10-03,USD_TOM1M,USDRUB_TOM1M,0.337,0.337,0.34,0.34,2.0,873832500.0,0.339
CETS,2017-10-03,USD_TOM1W,USDRUB_TOM1W,0.0689,0.0689,0.072,0.072,4.0,2174555650.0,0.0717
CNGD,2017-10-03,USD_TOM1W,USDRUB_TOM1W,0.0715,0.071,0.0715,0.071,2.0,2907280501.25,
CETS,2017-10-03,USD_TOM2M,USDRUB_TOM2M,0.6002,0.6002,0.6002,0.6002,1.0,58516700.0,0.6002
CETS,2017-10-03,USD_TOM2W,USDRUB_TOM2W,0.1423,0.1423,0.144,0.144,6.0,580596900.0,0.1432
