BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2021-06-11,UBANK11/22,AMUNIBB2AER2,3.0,10821.5,102.7,103.1,103.1,103.1,,103.0619,,102.7,105.0,102.8151,102.9233,103.1,1731648.1,1185038.86,1731648.1,2022-11-15,,,,,5.25,1.31,,2021-06-11,100.0,USD,,,,,USD,3
TQCB,2021-06-11,РЖД-19 обл,RU000A0JQ7Z2,15.0,89262.0,102.6,102.6,102.6,102.6,32.48,102.6,7.01,102.6,87.0,,102.4,102.6,0.0,10479057.6,0.0,2024-07-08,990.0,7.01,,,7.85,39.14,,2021-06-11,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-11,ДОМ.РФ15об,RU000A0JQAM6,3.0,3819000.0,112.25,112.5,112.25,112.25,16.27,112.32,-31.66,112.5,3400.0,112.42,112.42,112.25,6745200.0,6632500.0,6745200.0,2028-09-15,96.0,-31.82,,,6.75,34.03,2021-09-15,2021-06-11,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-11,РЖД-23 обл,RU000A0JQRD9,28.0,55471.3,102.5,102.8,102.78,102.78,30.32,102.72,7.08,102.51,54.0,,103.05,102.78,0.0,10779581.6,0.0,2025-01-16,1140.0,7.1,,,7.85,39.14,,2021-06-11,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-11,ГлДорога 3,RU000A0JR4U9,1.0,950.6,95.06,95.06,95.06,95.06,23.45,95.06,17.53,95.06,1.0,,,95.06,0.0,0.0,0.0,2028-10-30,150.0,17.53,,,4.0,39.89,2021-11-08,2021-06-11,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-11,ЗСД 02,RU000A0JRJL7,3.0,16900.0,130.0,130.0,130.0,130.0,4.86,130.0,6.42,130.0,13.0,,,130.0,0.0,0.0,0.0,2031-05-13,2499.0,6.42,,,10.44,52.06,,2021-06-11,1000.0,SUR,,,,,RUB,3
TQCB,2021-06-11,ФСК ЕЭС-13,RU000A0JRL96,12.0,748112.7,100.27,100.3,100.3,100.3,39.82,100.28,-4.86,100.3,746.0,100.28,100.28,100.3,748112.7,748112.7,748112.7,2021-06-22,11.0,-4.03,,,8.5,42.38,,2021-06-11,1000.0,SUR,,,-3.625,,RUB,3
TQCB,2021-06-11,РСХБ 14,RU000A0JRLE8,18.0,2057035.0,100.08,100.1,100.1,100.1,36.62,100.1,5.66,100.08,2055.0,100.1,100.1,100.1,2057035.0,2057035.0,2057035.0,2021-06-29,18.0,5.66,,,8.15,40.64,,2021-06-11,1000.0,SUR,,,4.5895,,RUB,3
TQCB,2021-06-11,РСХБ 13,RU000A0JRMC0,2.0,338559.8,100.16,100.17,100.17,100.17,35.95,100.17,4.63,100.16,338.0,100.18,100.18,100.17,2722974.1,2722974.1,2722974.1,2021-07-02,21.0,4.63,,,8.15,40.64,,2021-06-11,1000.0,SUR,,,3.8836,,RUB,3
TQCB,2021-06-11,ВЭБ.РФ 10,RU000A0JRTN2,1.0,1001.0,100.1,100.1,100.1,100.1,12.98,100.1,5.58,100.1,1.0,,99.96,100.1,0.0,860618.2,0.0,2021-09-21,102.0,5.58,,,5.92,29.52,,2021-06-11,1000.0,SUR,,,5.3123,,RUB,3
