BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2015-08-17,BYRRUB_TOD,BYRRUB_TOD,41.1,41.1,41.1,41.1,2.0,719250.0,41.1
CETS,2015-08-17,CNYRUB_TOD,CNY000000TOD,10.165,10.16,10.2146,10.2146,27.0,90483151.8,10.1746
CETS,2015-08-17,CNY_TODTOM,CNYRUBTODTOM,0.001381,6e-06,0.0017,0.001381,21.0,780587789.0,0.001414
CNGD,2015-08-17,CNY_TODTOM,CNYRUBTODTOM,-0.005248,-0.005248,0.005248,0.005,17.0,8892576.44,
CETS,2015-08-17,CNYRUB_TOM,CNYRUB_TOM,10.196,10.1437,10.2408,10.1916,300.0,1466397274.9,10.2001
CETS,2015-08-17,CNY_TOMSPT,CNYRUB_TOM1D,0.0014,0.0014,0.00165,0.00165,3.0,431652905.0,0.001648
CETS,2015-08-17,EUR_TODTOM,EUR000TODTOM,0.022,0.0202,0.0222,0.021,374.0,111797496800.0,0.0219
CNGD,2015-08-17,EUR_TODTOM,EUR000TODTOM,-0.0315,-0.0373,0.0452,0.0354,375.0,1265126935.44,
CETS,2015-08-17,EUR_TOM1W,EURRUB_TOM1W,0.155,0.155,0.155,0.155,3.0,1438080000.0,0.155
CETS,2015-08-17,EUR_TOM2M,EURRUB_TOM2M,1.4167,1.3971,1.4167,1.3971,2.0,731559000.0,1.4069
CETS,2015-08-17,EUR_TOM3M,EURRUB_TOM3M,2.13,2.1003,2.13,2.1003,3.0,1107927500.0,2.1128
CETS,2015-08-17,EUR_TOM6M,EURRUB_TOM6M,4.2143,4.2143,4.2143,4.2143,1.0,379816500.0,4.2143
CETS,2015-08-17,EURUSD_TOD,EURUSD000TOD,1.1071,1.1064,1.11135,1.1098,21.0,242083192.0,1.1092
CETS,2015-08-17,EURUSD_TOM,EURUSD000TOM,1.10895,1.106,1.1121,1.1081,87.0,1207076617.25,1.1089
CETS,2015-08-17,EURUSDTDTM,EURUSDTODTOM,1e-05,5e-06,1.5e-05,1.2e-05,56.0,32497269456.44,1.4e-05
CETS,2015-08-17,EURRUB_TOD,EUR_RUB__TOD,72.7,72.3,72.952,72.63,2009.0,10864949483.0,72.6383
CNGD,2015-08-17,EURRUB_TOD,EUR_RUB__TOD,72.65,72.5,72.65,72.6,3.0,43883250.0,
CETS,2015-08-17,EURRUB_TOM,EUR_RUB__TOM,72.598,72.11,72.98,72.58,3269.0,17662047617.0,72.6322
CNGD,2015-08-17,EURRUB_TOM,EUR_RUB__TOM,72.33,72.33,72.88,72.85,4.0,871230000.0,
CNGD,2015-08-17,GBP_TODTOM,GBPRUBTODTOM,0.0499,-0.0139,0.0499,0.0457,8.0,15417501.67,
CETS,2015-08-17,GBPRUB_TOM,GBPRUB_TOM,102.6,101.735,102.82,102.0,22.0,436260264.0,102.3364
CNGD,2015-08-17,GBPRUB_TOM,GBPRUB_TOM,102.25,102.25,102.25,102.25,1.0,14212750.0,
CETS,2015-08-17,GLD_TODTOM,GLDRUBTODTOM,0.701,0.701,0.701,0.701,2.0,502647876.0,0.701
CETS,2015-08-17,GLDRUB_TOM,GLDRUB_TOM,2349.0,2347.0,2349.0,2347.0,2.0,93900.0,2347.5
CETS,2015-08-17,HKDRUB_TOM,HKDRUB_TOM,8.46,8.46,8.463,8.463,2.0,8461500.0,8.4615
CETS,2015-08-17,KZTRUB_TOD,KZT000000TOM,34.7,34.7,34.7,34.7,3.0,2182630.0,34.7
CETS,2015-08-17,SLVRUB_TOM,SLVRUB_TOM,32.53,32.13,32.53,32.13,2.0,176915.0,32.17
CETS,2015-08-17,UAHRUB_TOD,UAH000000TOM,29.788,29.788,29.788,29.788,2.0,2278782.0,29.788
CETS,2015-08-17,USDRUB_TOD,USD000000TOD,65.42,65.221,65.75,65.393,17696.0,103014595195.0,65.4426
CNGD,2015-08-17,USDRUB_TOD,USD000000TOD,65.01,64.62,65.615,65.6,18.0,1688562345.9,
CETS,2015-08-17,USD_TODTOM,USD000TODTOM,0.0198,0.0183,0.0212,0.0183,1019.0,741708034490.0,0.0194
CNGD,2015-08-17,USD_TODTOM,USD000TODTOM,0.0197,-0.0353,0.035,0.0196,2223.0,34401443737.3,
CETS,2015-08-17,USDRUB_TOM,USD000UTSTOM,65.37,65.1,65.772,65.51,39926.0,207499478537.0,65.4343
CNGD,2015-08-17,USDRUB_TOM,USD000UTSTOM,65.39,64.997,65.764,65.391,21.0,6942249758.0,
CETS,2015-08-17,USDRUB_SPT,USDRUB_SPT,65.493,65.226,65.716,65.277,51.0,445979402.0,65.4409
CNGD,2015-08-17,USD_TOMSPT,USDRUB_TOM1D,0.02,0.02,0.02,0.02,3.0,19983600000.0,
CETS,2015-08-17,USD_TOM1M,USDRUB_TOM1M,0.602,0.601,0.602,0.601,3.0,553819850.0,0.602
CETS,2015-08-17,USD_TOM2M,USDRUB_TOM2M,1.2164,1.2164,1.2164,1.2164,1.0,328848500.0,1.2164
CNGD,2015-08-17,USD_TOM2M,USDRUB_TOM2M,1.225,1.225,1.225,1.225,1.0,1335900000.0,
CETS,2015-08-17,USD_TOM6M,USDRUB_TOM6M,3.53,3.53,3.53,3.53,1.0,34041650.0,3.53
