BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2007-08-01,Индекс МосБиржи,Индекс МосБиржи,1693.14,1734.41,1734.42,1677.77,63772875050.02,,,2,,RUB,
RTSI,MCFTR,2007-08-01,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1748.63,1748.63,1748.63,1748.63,0.0,,,2,0.0,,
RTSI,MCFTRN,2007-08-01,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1740.2,1740.2,1740.2,1740.2,0.0,,,2,0.0,,
RTSI,MCFTRR,2007-08-01,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1743.57,1743.57,1743.57,1743.57,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2007-08-01,Индекс МосБиржи 10,Индекс МосБиржи 10,3222.09,3297.86,3297.86,3192.66,35247283871.46,,,2,,RUB,
SNDX,MICEXBNDPRCI,2007-08-01,RCBI,RCBI,101.41,101.42,101.47,101.37,218819226.38,,,2,,RUB,
SNDX,MICEXBNDTRTI,2007-08-01,RCBIc,RCBI-c,153.66,,,,218819226.38,,,2,,RUB,
SNDX,MICEXBORR1W,2007-08-01,MCX BO 1W,ММВБ РЕПО обл 7 дней,4.6,,,,9792816824.63,,,2,,RUB,
SNDX,MICEXBORR2W,2007-08-01,MCX BO 2W,ММВБ РЕПО обл 14 дней,4.58,,,,1547906688.18,,,2,,RUB,
SNDX,MICEXBORRON,2007-08-01,MCX BO ON,ММВБ РЕПО обл 1 день,4.25,,,,16144252906.07,,,2,,RUB,
SNDX,MICEXCBICP,2007-08-01,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.41,101.42,101.47,101.37,218819226.38,,,2,,RUB,
SNDX,MICEXCBICP3Y,2007-08-01,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,102.33,102.44,102.44,102.33,3058419080.97,644,7.03,2,,RUB,
SNDX,MICEXCBICP5Y,2007-08-01,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,104.4,104.46,104.46,104.39,1424790479.3,1206,7.06,2,,RUB,
SNDX,MICEXCBIGP3Y,2007-08-01,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,104.52,104.6,104.63,104.52,3058419080.97,644,7.03,2,,RUB,
