BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2021-03-26,CHF_TODTOM,CHFRUBTODTOM,0.0163,0.0163,0.0374,0.0374,3.0,57008060.0,0.0264
CNGD,2021-03-26,CHF_TODTOM,CHFRUBTODTOM,0.0836,-0.0468,0.1121,0.1121,52.0,55615430.29,
CETS,2021-03-26,CHFRUB_TOD,CHFRUB_TOD,80.61,80.385,80.61,80.385,5.0,17549180.0,80.5008
CETS,2021-03-26,CHFRUB_TOM,CHFRUB_TOM,80.8,80.35,80.93,80.58,92.0,90364567.5,80.7548
CNGD,2021-03-26,CHFRUB_TOM,CHFRUB_TOM,80.9463,80.34,80.9775,80.63,759.0,14902083.68,
CETS,2021-03-26,CNYRUB_TOD,CNY000000TOD,11.6119,11.56,11.6145,11.5703,44.0,174480509.2,11.5857
CETS,2021-03-26,CNY_TODTOM,CNYRUBTODTOM,0.0007,0.0007,0.001958,0.001958,54.0,2559744550.0,0.001667
CNGD,2021-03-26,CNY_TODTOM,CNYRUBTODTOM,0.011996,-0.0067,0.0161,0.0154,60.0,29428240.73,
CETS,2021-03-26,CNYRUB_TOM,CNYRUB_TOM,11.6189,11.558,11.64,11.568,269.0,490665568.6,11.5947
CNGD,2021-03-26,CNYRUB_TOM,CNYRUB_TOM,11.6244,11.5581,11.6457,11.582,1418.0,1705186.23,
CETS,2021-03-26,EUR_TODTOM,EUR000TODTOM,0.039,0.035,0.039,0.0372,244.0,113068809430.0,0.0372
CNGD,2021-03-26,EUR_TODTOM,EUR000TODTOM,0.1184,-0.0666,0.1391,0.1184,2535.0,44493841053.44,
SDBP,2021-03-26,EURRUB_TMB,EURRUB_TMB,89.2025,89.2025,89.2025,89.2025,1.0,89202500.0,89.2025
CETS,2021-03-26,EURUSD_TOD,EURUSD000TOD,1.1777,1.17725,1.17948,1.17725,63.0,832325728.67,1.1782
CNGD,2021-03-26,EURUSD_TOD,EURUSD000TOD,1.1777,1.16593,1.19128,1.17725,5313.0,266542204.82,
CETS,2021-03-26,EURUSD_TOM,EURUSD000TOM,1.17804,1.17712,1.1803,1.17916,283.0,1452704780.14,1.1783
CNGD,2021-03-26,EURUSD_TOM,EURUSD000TOM,1.1777,1.16593,1.19128,1.17725,5319.0,354574165.47,
CETS,2021-03-26,EURUSDTDTM,EURUSDTODTOM,6.3e-05,5.5e-05,6.3e-05,5.8e-05,75.0,41143941122.97,5.7e-05
CNGD,2021-03-26,EURUSDTDTM,EURUSDTODTOM,6e-05,-0.000629,0.001211,0.000484,95.0,102685984.38,
CETS,2021-03-26,EURRUB_TOD,EUR_RUB__TOD,89.52,89.035,89.6675,89.485,3169.0,14307756880.0,89.3275
CNGD,2021-03-26,EURRUB_TOD,EUR_RUB__TOD,89.5725,88.4664,90.4657,89.5525,7010.0,694318592.46,
CETS,2021-03-26,EURRUB_TOM,EUR_RUB__TOM,89.675,89.07,89.75,89.24,5930.0,22857596180.0,89.4426
CNGD,2021-03-26,EURRUB_TOM,EUR_RUB__TOM,89.5675,88.4664,90.4657,89.275,18096.0,2475957329.08,
CETS,2021-03-26,GBP_TODTOM,GBPRUBTODTOM,0.031,0.0285,0.0337,0.0285,12.0,199364950.0,0.0317
CNGD,2021-03-26,GBP_TODTOM,GBPRUBTODTOM,0.0327,-0.0604,0.1621,0.1444,82.0,97697634.67,
CETS,2021-03-26,GBPRUB_TOD,GBPRUB_TOD,104.3025,104.02,104.7025,104.7025,20.0,35586805.0,104.3601
CNGD,2021-03-26,GBPRUB_TOD,GBPRUB_TOD,105.343,104.02,105.5551,105.5551,524.0,2593250.71,
CETS,2021-03-26,GBPRUB_TOM,GBPRUB_TOM,104.5225,104.0375,104.8525,104.345,238.0,295006187.5,104.4639
CNGD,2021-03-26,GBPRUB_TOM,GBPRUB_TOM,105.1725,104.02,105.5551,104.95,1167.0,16687253.49,
CNGD,2021-03-26,GBPUSDTDTM,GBPUSDTODTOM,-0.000564,-0.000564,0.000564,0.000564,2.0,964876.0,
CETS,2021-03-26,GLD_TODTOM,GLDRUBTODTOM,1.2248,1.2248,1.2248,1.2248,1.0,59622147.2,1.2248
CNGD,2021-03-26,GLD_TODTOM,GLDRUBTODTOM,4.7241,4.7241,4.7241,4.7241,19.0,2565858.87,
CETS,2021-03-26,GLDRUB_TOM,GLDRUB_TOM,4214.0,4202.0,4236.0,4214.0,33.0,237066082.4,4209.27
