BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2019-12-10,ДОМ.РФ14об,RU000A0JQAL8,2.0,2787200.0,107.2,107.2,107.2,107.2,6.16,107.2,-7.03,107.2,2600.0,,107.42,107.2,0.0,9107751.0,0.0,2023-05-15,157.0,-7.03,,,,44.88,2020-05-15,2019-12-10,1000.0,SUR,,,,,RUB
TQCB,2019-12-10,РЖД-23 обл,RU000A0JQRD9,7.0,41883785.4,104.5,104.8,104.8,104.8,29.68,104.66,6.83,104.64,40017.0,104.66,104.66,104.8,41939247.0,41939247.0,41939247.0,2025-01-16,1536.0,6.87,,,,39.14,,2019-12-10,1000.0,SUR,,,,,RUB
EQOB,2019-12-10,РСХБ 10,RU000A0JQS09,6.0,1293382.6,100.34,100.34,100.34,100.34,30.02,100.34,5.77,100.34,1289.0,100.34,100.34,100.34,2320966.6,1717863.1,2320966.6,2020-01-29,50.0,5.77,,,,41.39,,2019-12-10,1000.0,SUR,,,5.6299,,RUB
EQOB,2019-12-10,Мечел 14об,RU000A0JR0J0,26.0,380486.5,100.04,100.7,100.7,100.7,6.83,100.39,8.49,100.7,1895.0,,100.52,100.7,0.0,736802.46,0.0,2020-02-25,77.0,10.03,,,,11.84,,2019-12-10,200.0,SUR,,,8.218,,RUB
EQOB,2019-12-10,Мечел 13об,RU000A0JR0K8,16.0,2300735.5,100.5,100.71,100.7,100.7,6.83,100.68,8.49,100.71,11426.0,100.68,100.68,100.7,2300735.5,2300735.5,2300735.5,2020-02-25,77.0,8.59,,,,11.84,,2019-12-10,200.0,SUR,,,8.218,,RUB
EQOB,2019-12-10,ФСК ЕЭС-06,RU000A0JR1Y7,1.0,5074.5,101.49,101.49,101.49,101.49,18.99,101.49,6.31,101.49,5.0,,101.26,101.49,0.0,18687025.6,0.0,2020-09-15,273.0,6.31,,,,41.14,,2019-12-10,1000.0,SUR,,,,,RUB
TQCB,2019-12-10,ВЭБ.РФ 08,RU000A0JR3G0,3.0,207411.9,102.31,102.7,102.68,102.68,14.88,102.68,6.47,102.7,202.0,102.64,102.77,102.68,9025556.3,1260992.0,9025556.3,2020-10-13,300.0,6.47,,,,48.37,,2019-12-10,1000.0,SUR,,,,,RUB
EQOB,2019-12-10,МТС 08,RU000A0JR4J2,1.0,1267.7,126.77,126.77,126.77,126.77,7.58,126.77,-17.25,126.77,1.0,,101.73,126.77,0.0,517817.9,0.0,2020-11-03,323.0,-17.25,,,,39.39,,2019-12-10,1000.0,SUR,,,,,RUB
TQCB,2019-12-10,Газпрнеф10,RU000A0JR878,5.0,18265.4,101.05,101.67,101.3,101.3,27.69,101.47,6.48,101.05,18.0,,101.57,101.3,0.0,505840.4,0.0,2021-01-26,394.0,6.32,,,,37.9,,2019-12-10,1000.0,SUR,,,,,RUB
EQOB,2019-12-10,Мечел 16об,RU000A0JR8P0,24.0,514626.6,99.91,100.15,99.92,99.93,26.08,99.93,8.22,100.11,515.0,99.93,99.93,99.93,514626.6,514626.6,514626.6,2021-02-09,406.0,8.21,,,,39.89,,2019-12-10,1000.0,SUR,,,,,RUB
TQCB,2019-12-10,ВЭБ.РФ 09,RU000A0JRCX7,13.0,752132.0,102.55,103.03,102.55,102.55,19.99,102.75,6.87,103.03,732.0,102.75,102.75,102.55,752132.0,752132.0,752132.0,2021-03-18,442.0,6.7,,,,44.38,,2019-12-10,1000.0,SUR,,,,,RUB
EQOB,2019-12-10,ВЭБлизинг4,RU000A0JREX3,5.0,364053.5,100.5,100.68,100.5,100.5,13.34,100.57,6.97,100.65,362.0,100.53,100.54,100.5,609228.7,561021.7,609228.7,2021-04-02,460.0,6.91,,,,36.25,,2019-12-10,1000.0,SUR,,,,,RUB
EQOB,2019-12-10,РУСАЛБАл08,RU000A0JRF11,1.0,902.9,90.29,90.29,90.29,90.29,0.02,90.29,,90.29,1.0,,88.17,90.29,0.0,1488273.9,0.0,2021-04-05,482.0,0.0,,,,0.05,,2019-12-10,1000.0,SUR,,,,,RUB
EQOB,2019-12-10,РусГидро02,RU000A0JRFP6,1.0,2083.4,104.17,104.17,104.17,104.17,14.84,104.17,6.29,104.17,2.0,,103.01,104.17,0.0,9106979.4,0.0,2021-04-12,465.0,6.29,,,,47.37,,2019-12-10,1000.0,SUR,,,,,RUB
EQOB,2019-12-10,Акрон 04,RU000A0JRHF3,2.0,11198.1,101.8,101.81,101.8,101.8,5.87,101.8,6.08,101.81,11.0,,101.86,101.8,0.0,681422.9,0.0,2021-05-18,161.0,6.08,,,,50.86,2020-05-19,2019-12-10,1000.0,SUR,,6.0032,,2020-05-21,RUB
EQOB,2019-12-10,Мечел 17об,RU000A0JRJS2,3.0,12909.27,99.73,100.08,100.08,100.08,1.02,99.74,,99.73,43.0,100.06,100.07,100.08,1288072.89,1055839.98,1288072.89,2021-05-27,297.0,0.0,,,,14.23,,2019-12-10,300.0,SUR,,,,,RUB
