BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2016-11-21,BYNRUB_TOD,BYNRUB_TOD,33.52,33.52,33.52,33.52,1.0,502800.0,33.52
CNGD,2016-11-21,CHF_TODTOM,CHFRUBTODTOM,0.0317,0.0307,0.0317,0.0307,3.0,2981909.6,
CETS,2016-11-21,CHFRUB_TOD,CHFRUB_TOD,63.85,63.85,63.85,63.85,1.0,830050.0,63.85
CETS,2016-11-21,CHFRUB_TOM,CHFRUB_TOM,63.87,63.24,63.87,63.27,13.0,17055740.0,63.6408
CETS,2016-11-21,CNYRUB_TOD,CNY000000TOD,9.3095,9.3032,9.329,9.32,23.0,61536823.0,9.3139
CETS,2016-11-21,CNY_TODTOM,CNYRUBTODTOM,0.001797,0.0017,0.002,0.002,29.0,1939226620.8,0.001932
CNGD,2016-11-21,CNY_TODTOM,CNYRUBTODTOM,0.004635,-0.00309,0.004635,0.0045,38.0,9937653.34,
CETS,2016-11-21,CNYRUB_TOM,CNYRUB_TOM,9.3107,9.2508,9.3273,9.2531,185.0,592092319.8,9.3096
CETS,2016-11-21,CNY_TOMSPT,CNYRUB_TOM1D,0.00185,0.00185,0.00185,0.00185,1.0,366598050.0,0.00185
CETS,2016-11-21,EUR_TODTOM,EUR000TODTOM,0.0185,0.0155,0.0185,0.017,404.0,98298517000.0,0.0177
CNGD,2016-11-21,EUR_TODTOM,EUR000TODTOM,0.0291,-0.0262,0.0372,0.0328,1079.0,24345543598.08,
CNGD,2016-11-21,EUR_TOM1W,EURRUB_TOM1W,0.1233,0.1233,0.1233,0.1233,1.0,11836510.33,
CETS,2016-11-21,EURUSD_TOD,EURUSD000TOD,1.0608,1.06055,1.0645,1.0632,44.0,544774265.85,1.0633
CETS,2016-11-21,EURUSD_TOM,EURUSD000TOM,1.06065,1.0598,1.0649,1.06175,153.0,2264400284.84,1.0625
CNGD,2016-11-21,EURUSD_TOM,EURUSD000TOM,1.0642,1.0642,1.0642,1.0642,1.0,138563735.32,
CETS,2016-11-21,EURUSDTDTM,EURUSDTODTOM,3e-05,2e-05,4e-05,2e-05,87.0,36396273811.95,3.2e-05
CNGD,2016-11-21,EURUSDTDTM,EURUSDTODTOM,3e-05,-0.0001,0.0001,4e-05,8.0,49896344.72,
CETS,2016-11-21,EURRUB_TOD,EUR_RUB__TOD,68.78,68.185,68.78,68.245,2978.0,10941701755.0,68.3305
CNGD,2016-11-21,EURRUB_TOD,EUR_RUB__TOD,68.43,67.88,68.4325,67.915,14.0,60552758.01,
CETS,2016-11-21,EURRUB_TOM,EUR_RUB__TOM,68.41,67.75,68.5125,67.86,4030.0,13449039065.0,68.218
CNGD,2016-11-21,EURRUB_TOM,EUR_RUB__TOM,68.3075,68.3,68.3075,68.3,3.0,34150136.62,
CNGD,2016-11-21,GBP_TODTOM,GBPRUBTODTOM,0.0396,-0.0307,0.0436,0.0198,47.0,56057018.7,
CETS,2016-11-21,GBPRUB_TOD,GBPRUB_TOD,79.42,79.14,79.54,79.38,5.0,8400240.0,79.2475
CETS,2016-11-21,GBPRUB_TOM,GBPRUB_TOM,79.49,79.21,80.08,79.87,44.0,48221812.5,79.5739
CETS,2016-11-21,GLD_TODTOM,GLDRUBTODTOM,0.689,0.689,0.689,0.689,2.0,903051062.0,0.689
CETS,2016-11-21,GLDRUB_TOM,GLDRUB_TOM,2509.0,2497.0,2509.0,2497.0,3.0,651320.0,2505.08
CNGD,2016-11-21,HKD_TODTOM,HKDRUBTODTOM,0.004142,0.004142,0.004142,0.004142,1.0,33616.17,
CETS,2016-11-21,HKDRUB_TOM,HKDRUB_TOM,8.255,8.235,8.255,8.235,2.0,131920.0,8.245
CETS,2016-11-21,SLVRUB_TOM,SLVRUB_TOM,34.3,34.3,34.3,34.3,1.0,6860.0,34.3
CETS,2016-11-21,USDRUB_TOD,USD000000TOD,64.4625,63.92,64.4875,63.945,16442.0,79097432430.0,64.249
CNGD,2016-11-21,USDRUB_TOD,USD000000TOD,64.3775,63.9375,64.7025,63.95,105.0,2589157105.63,
CETS,2016-11-21,USD_TODTOM,USD000TODTOM,0.0141,0.0133,0.0151,0.0133,1820.0,579722639960.0,0.0144
CNGD,2016-11-21,USD_TODTOM,USD000TODTOM,0.0145,-0.0284,0.0352,0.0137,5320.0,115181005200.65,
CETS,2016-11-21,USDRUB_TOM,USD000UTSTOM,64.6175,63.8725,64.6175,63.91,40774.0,256658709145.0,64.1727
CNGD,2016-11-21,USDRUB_TOM,USD000UTSTOM,64.3903,63.95,64.7025,64.13,20.0,5471086769.22,
CETS,2016-11-21,USDRUB_SPT,USDRUB_SPT,64.045,64.045,64.045,64.045,1.0,576405.0,64.045
CNGD,2016-11-21,USD_TOMSPT,USDRUB_TOM1D,0.016,0.014,0.016,0.014,2.0,389267881.0,
CETS,2016-11-21,USD_TOM1M,USDRUB_TOM1M,0.4446,0.4446,0.4446,0.4446,1.0,326210500.0,0.4446
CNGD,2016-11-21,USD_TOM1M,USDRUB_TOM1M,0.4375,0.43,0.4375,0.43,2.0,5870850000.0,
CETS,2016-11-21,USD_TOM1W,USDRUB_TOM1W,0.1026,0.1,0.1026,0.1,5.0,1096791320.0,0.1014
