BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2020-11-06,BYNRUB_TOD,BYNRUB_TOD,30.0,30.0,30.1975,30.1975,2.0,903950.0,30.1317
CETS,2020-11-06,CHF_TODTOM,CHFRUBTODTOM,0.018,0.018,0.033,0.033,3.0,33971470.0,0.0218
CNGD,2020-11-06,CHF_TODTOM,CHFRUBTODTOM,0.0855,0.0209,0.1166,0.1166,45.0,55627397.36,
CETS,2020-11-06,CHFRUB_TOD,CHFRUB_TOD,85.5425,85.4825,85.6375,85.5175,10.0,39194177.5,85.5768
CETS,2020-11-06,CHFRUB_TOM,CHFRUB_TOM,85.63,85.2975,86.5625,86.16,241.0,127388502.5,85.9572
CNGD,2020-11-06,CHFRUB_TOM,CHFRUB_TOM,85.6025,85.2794,86.59,86.15,1056.0,31998575.51,
CETS,2020-11-06,CNYRUB_TOD,CNY000000TOD,11.8,11.411,11.8,11.69,66.0,172469716.0,11.6747
CETS,2020-11-06,CNY_TODTOM,CNYRUBTODTOM,0.002,0.00151,0.002391,0.002027,63.0,6648307343.1,0.002091
CNGD,2020-11-06,CNY_TODTOM,CNYRUBTODTOM,0.011746,-0.0067,0.016,0.016,63.0,32716052.36,
CETS,2020-11-06,CNYRUB_TOM,CNYRUB_TOM,11.6501,11.6381,11.8167,11.744,518.0,877134811.6,11.7117
CNGD,2020-11-06,CNYRUB_TOM,CNYRUB_TOM,11.6939,11.6381,11.8176,11.764,1712.0,7923142.38,
CETS,2020-11-06,CNY_TOMSPT,CNYRUB_TOM1D,0.0005,0.0005,0.0005,0.0005,1.0,58331000.0,0.0005
CETS,2020-11-06,EUR_TODTOM,EUR000TODTOM,0.034,0.0285,0.034,0.0294,321.0,103747025440.0,0.0305
CNGD,2020-11-06,EUR_TODTOM,EUR000TODTOM,0.1197,-0.1197,0.1406,0.1249,1971.0,14013875836.26,
CETS,2020-11-06,EURUSD_TOD,EURUSD000TOD,1.1828,1.18276,1.1878,1.18774,47.0,405230756.76,1.18601
CNGD,2020-11-06,EURUSD_TOD,EURUSD000TOD,1.19283,1.1692,1.19887,1.19887,1592.0,70162055.35,
CETS,2020-11-06,EURUSD_TOM,EURUSD000TOM,1.18276,1.18276,1.189,1.1882,549.0,2651770528.63,1.18603
CNGD,2020-11-06,EURUSD_TOM,EURUSD000TOM,1.19283,1.1692,1.19887,1.17999,1637.0,74309715.16,
CETS,2020-11-06,EURUSDTDTM,EURUSDTODTOM,6.5e-05,6e-05,7e-05,6.4e-05,76.0,39965962628.73,6.3e-05
CNGD,2020-11-06,EURUSDTDTM,EURUSDTODTOM,6e-05,-0.000581,0.00119,-0.000484,78.0,1150639359.63,
CETS,2020-11-06,EURRUB_TOD,EUR_RUB__TOD,91.3425,91.0675,92.09,91.995,4635.0,18627481327.5,91.6017
CNGD,2020-11-06,EURRUB_TOD,EUR_RUB__TOD,91.48,90.783,92.915,92.1,4041.0,3900396436.07,
CETS,2020-11-06,EURRUB_TOM,EUR_RUB__TOM,91.165,91.08,92.5,92.0125,7513.0,29092136470.0,91.8861
CNGD,2020-11-06,EURRUB_TOM,EUR_RUB__TOM,91.43,90.783,92.915,91.9525,11885.0,1747787208.74,
CETS,2020-11-06,GBP_TODTOM,GBPRUBTODTOM,0.023,0.0225,0.025,0.0246,10.0,231873230.0,0.0244
