BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2005-02-02,Индекс МосБиржи,Индекс МосБиржи,587.98,583.33,591.86,582.5,10099644155.35,,,2,,RUB,
RTSI,MCFTR,2005-02-02,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,587.98,587.98,587.98,587.98,0.0,,,2,0.0,,
RTSI,MCFTRN,2005-02-02,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),587.98,587.98,587.98,587.98,0.0,,,2,0.0,,
RTSI,MCFTRR,2005-02-02,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),587.98,587.98,587.98,587.98,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2005-02-02,Индекс МосБиржи 10,Индекс МосБиржи 10,1111.27,1102.21,1121.91,1097.66,5301414521.55,,,2,,RUB,
SNDX,MICEXBNDPRCI,2005-02-02,RCBI,RCBI,103.57,103.59,103.64,103.56,254351482.1,,,2,,RUB,
SNDX,MICEXBNDTRTI,2005-02-02,RCBIc,RCBI-c,127.16,,,,254351482.1,,,2,,RUB,
SNDX,MICEXCBICP,2005-02-02,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,103.57,103.59,103.64,103.56,254351482.1,,,2,,RUB,
SNDX,MICEXCBITR,2005-02-02,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,127.16,,,,254351482.1,,,2,,RUB,
SNDX,MICEXCGS,2005-02-02,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,1053.74,1054.0,1054.0,1052.77,1492012.0,,,2,,RUB,
SNDX,MICEXFNL,2005-02-02,Индекс финансов,Индекс МосБиржи финансов,1033.6,1035.51,1042.0,1028.86,352659908.54,,,2,,RUB,
SNDX,MICEXINDEXCF,2005-02-02,Индекс МосБиржи (архив),Индекс МосБиржи (архив),587.98,583.33,591.86,582.5,10099644155.35,,,2,,RUB,
SNDX,MICEXLC,2005-02-02,MICEX LC,ММВБ высокая кап,1071.73,1067.75,1082.54,1066.78,9718554556.94,,,2,,RUB,
SNDX,MICEXM&M,2005-02-02,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,1089.79,1086.53,1106.19,1083.15,1268747061.77,,,2,,RUB,
SNDX,MICEXMC,2005-02-02,MICEX MC,ММВБ стандарт кап,1065.57,1052.72,1074.5,1038.64,232315897.66,,,2,,RUB,
SNDX,MICEXMNF,2005-02-02,Машиностроение,Индекс машиностроения Московской Биржи,1014.12,1012.57,1017.91,1008.34,37483625.45,,,2,,RUB,
SNDX,MICEXO&G,2005-02-02,Индекс нефти и газа,Индекс МосБиржи нефти и газа,1097.96,1091.32,1109.31,1075.19,2344812489.94,,,2,,RUB,
SNDX,MICEXPWR,2005-02-02,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1048.53,1033.49,1051.56,1031.23,4940223167.0,,,2,,RUB,
SNDX,MICEXSC,2005-02-02,Второй эшелон,Индекс второго эшелона Московской Биржи,1066.02,1039.19,1070.02,1038.95,59664851.29,,,2,,RUB,
SNDX,MICEXTLC,2005-02-02,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1104.68,1073.36,1108.04,1073.06,1147113608.98,,,2,,RUB,
SNDX,MOEX10,2005-02-02,Индекс МосБиржи 10,Индекс МосБиржи 10,1111.27,1102.21,1121.91,1097.66,5301414521.55,,,2,,RUB,
SNDX,MOEXCN,2005-02-02,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,1053.74,1054.0,1054.0,1052.77,1492012.0,,,2,,RUB,
SNDX,MOEXEU,2005-02-02,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1048.53,1033.49,1051.56,1031.23,4940223167.0,,,2,,RUB,
SNDX,MOEXFN,2005-02-02,Индекс финансов,Индекс МосБиржи финансов,1033.6,1035.51,1042.0,1028.86,352659908.54,,,2,,RUB,
SNDX,MOEXMM,2005-02-02,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,1089.79,1086.53,1106.19,1083.15,1268747061.77,,,2,,RUB,
SNDX,MOEXOG,2005-02-02,Индекс нефти и газа,Индекс МосБиржи нефти и газа,1097.96,1091.32,1109.31,1075.19,2344812489.94,,,2,,RUB,
SNDX,MOEXTL,2005-02-02,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1104.68,1073.36,1108.04,1073.06,1147113608.98,,,2,,RUB,
RTSI,RTS2,2005-02-02,Второй эшелон в $,Индекс второго эшелона Московской Биржи в долларах,853.8,827.89,853.8,827.89,6634882.0,,,2,7995457298.8111,USD,
RTSI,RTScr,2005-02-02,Индекс РТС потреб. сектора,Индекс РТС потребительских товаров и розничной торговли,109.46,109.46,109.46,109.46,0.0,,,2,281454632.411,USD,
RTSI,RTSeu,2005-02-02,Индекс РТС электроэнергетики,Индекс РТС электроэнергетики,101.32,101.32,101.32,101.32,0.0,,,2,1460582453.7191,USD,
RTSI,RTSfn,2005-02-02,Индекс РТС финансов,Индекс РТС финансов,103.61,103.61,103.61,103.61,0.0,,,2,4341096078.42,USD,
RTSI,RTSI,2005-02-02,Индекс РТС,Индекс РТС,650.98,640.33,652.46,640.33,32092769.0,,,2,51511137486.8972,USD,
RTSI,RTSin,2005-02-02,Машиностроение в $,Индекс машиностроения Московской Биржи в долларах,102.46,102.46,102.46,102.46,0.0,,,2,656538317.5998,USD,
RTSI,RTSmm,2005-02-02,Индекс РТС металлов и добычи,Индекс РТС металлов и добычи,113.68,113.68,113.68,113.68,0.0,,,2,964954582.1031,USD,
RTSI,RTSog,2005-02-02,Индекс РТС нефти и газа,Индекс РТС нефти и газа,106.6,106.6,106.6,106.6,0.0,,,2,10223910842.7023,USD,
RTSI,RTStl,2005-02-02,Индекс РТС телекоммуникаций,Индекс РТС телекоммуникаций ,108.16,108.16,108.16,108.16,0.0,,,2,2620423871.6501,USD,
RTSI,RTSTR,2005-02-02,RTS Total Return,Индекс РТС полной доходности «брутто»,650.98,650.98,650.98,650.98,0.0,,,2,51511137486.8972,USD,
RTSI,RTSTRN,2005-02-02,RTS Net-TR-NR,Индекс РТС полной доходности «нетто» (по налоговым ставкам иностранных организаций),650.98,650.98,650.98,650.98,0.0,,,2,51511137486.8972,USD,
RTSI,RTSTRR,2005-02-02,RTS Net-TR-Res,Индекс РТС полной доходности «нетто» (по налоговым ставкам российских организаций),650.98,650.98,650.98,650.98,0.0,,,2,51511137486.8972,USD,
RTSI,RTSUSDCUR,2005-02-02,RTSUSDCUR,Курс доллара США на момент закрытия Индекса РТС,27.9656,27.9656,27.9656,27.9656,,,,2,,RUB,
SNDX,RUCBICP,2005-02-02,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,103.57,103.59,103.64,103.56,254351482.1,,,2,,RUB,
SNDX,RUCBITR,2005-02-02,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,127.16,,,,254351482.1,,,2,,RUB,
SNDX,TECHIND,2005-02-02,Технический индекс акций,Технический индекс акций,966.09,958.4,0.0,0.0,0.0,,,2,,RUB,
SNDX,TECHINDBOND,2005-02-02,Технический индекс облигаций,Технический индекс облигаций,100.43,100.2,0.0,0.0,0.0,,,2,,RUB,
