BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2020-09-29,BYNRUB_TOM,BYNRUB_TOM,29.9,29.9,29.9,29.9,1.0,239200.0,29.9
CETS,2020-09-29,CHF_TODTOM,CHFRUBTODTOM,0.006,0.006,0.0063,0.0063,2.0,25620480.0,0.0061
CNGD,2020-09-29,CHF_TODTOM,CHFRUBTODTOM,0.0287,-0.0163,0.0391,0.0391,41.0,127754880.22,
CETS,2020-09-29,CHFRUB_TOD,CHFRUB_TOD,86.4475,85.8625,86.4975,86.2875,8.0,6126037.5,86.2822
CETS,2020-09-29,CHFRUB_TOM,CHFRUB_TOM,85.8625,85.21,87.0,85.985,265.0,183127540.0,86.0562
CNGD,2020-09-29,CHFRUB_TOM,CHFRUB_TOM,85.9,84.4775,86.8875,86.02,1018.0,23313681.79,
CETS,2020-09-29,CNYRUB_TOD,CNY000000TOD,11.641,11.641,11.72,11.72,63.0,477246889.4,11.6792
CETS,2020-09-29,CNY_TODTOM,CNYRUBTODTOM,0.0005,0.0005,0.00092,0.000919,35.0,3027307543.0,0.000679
CNGD,2020-09-29,CNY_TODTOM,CNYRUBTODTOM,0.003893,-0.0022,0.0053,0.0053,62.0,24041662.45,
CETS,2020-09-29,CNYRUB_TOM,CNYRUB_TOM,11.6456,11.51,11.7199,11.6219,499.0,1032902951.6,11.6436
CNGD,2020-09-29,CNYRUB_TOM,CNYRUB_TOM,11.6419,11.5001,11.721,11.624,1281.0,4559471.67,
CETS,2020-09-29,EUR_TODTOM,EUR000TODTOM,0.0113,0.0105,0.012,0.0106,313.0,147075889720.0,0.0114
CNGD,2020-09-29,EUR_TODTOM,EUR000TODTOM,-0.0404,-0.0404,0.0475,0.0422,1955.0,16268797116.92,
SDBP,2020-09-29,EURRUB_TDB,EURRUB_TDB,92.9325,92.9325,93.1275,93.11,3.0,279170000.0,93.0567
SDBP,2020-09-29,EURRUB_TMB,EURRUB_TMB,93.1225,92.1325,93.1225,92.9,3.0,278155000.0,92.7183
CNGD,2020-09-29,EUR_TOMSPT,EURRUB_TOM1D,0.012,0.012,0.012,0.012,1.0,1853240000.0,
CETS,2020-09-29,EURUSD_TOD,EURUSD000TOD,1.1677,1.16676,1.171,1.1705,38.0,364839823.15,1.16902
CNGD,2020-09-29,EURUSD_TOD,EURUSD000TOD,1.17927,1.15592,1.18221,1.18221,1432.0,76133557.39,
CETS,2020-09-29,EURUSD_TOM,EURUSD000TOM,1.16786,1.1667,1.17442,1.1743,413.0,3381030039.13,1.1694
CNGD,2020-09-29,EURUSD_TOM,EURUSD000TOM,1.17927,1.15592,1.18221,1.16957,1444.0,132197074.11,
CETS,2020-09-29,EURUSDTDTM,EURUSDTODTOM,2e-05,1.8e-05,2.4e-05,1.8e-05,52.0,31606722887.57,2e-05
CNGD,2020-09-29,EURUSDTDTM,EURUSDTODTOM,0.000391,-0.000159,0.000391,0.000159,82.0,192836659.62,
CNGD,2020-09-29,EURUSDTMSP,EURUSD_TOM1D,3.5e-05,3.5e-05,3.5e-05,3.5e-05,2.0,3212048873.09,
CETS,2020-09-29,EURRUB_TOD,EUR_RUB__TOD,92.6,92.0,93.31,92.475,4958.0,17372619922.5,92.8769
