BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2020-09-29,МГор48-об,RU000A0JNYN1,19.0,153344.7,101.37,102.05,101.5,101.5,18.08,101.55,5.12,101.37,151.0,,101.71,101.5,0.0,643855.9,0.0,2022-06-11,589.0,5.09,,,6.0,30.08,,2020-09-29,1000.0,SUR,,,,,RUB,3
TQCB,2020-09-29,РЖД-19 обл,RU000A0JQ7Z2,8.0,655178.9,106.45,106.76,106.75,106.45,16.78,106.53,5.91,106.76,615.0,106.58,106.54,106.45,825994.9,671192.9,825994.9,2024-07-08,1207.0,5.98,,,7.85,39.14,,2020-09-29,1000.0,SUR,,,,,RUB,3
TQCB,2020-09-29,ДОМ.РФ15об,RU000A0JQAM6,1.0,57475.0,114.95,114.95,114.95,114.95,2.59,114.95,-21.28,114.95,50.0,,115.14,114.95,0.0,5735192.5,0.0,2028-09-15,167.0,-21.28,,,6.75,33.47,2021-03-15,2020-09-29,1000.0,SUR,,,,,RUB,3
TQCB,2020-09-29,РЖД-23 обл,RU000A0JQRD9,10.0,352792.5,106.9,107.12,106.9,106.9,14.62,106.91,6.09,106.91,330.0,,107.06,106.9,0.0,11130452.1,0.0,2025-01-16,1353.0,6.09,,,7.85,39.14,,2020-09-29,1000.0,SUR,,,,,RUB,3
TQCB,2020-09-29,ВЭБ.РФ 08,RU000A0JR3G0,9.0,635171.9,100.16,100.19,100.19,100.19,44.65,100.18,4.27,100.19,634.0,100.18,100.21,100.19,3302827.4,785621.9,3302827.4,2020-10-13,14.0,4.55,,,9.7,48.37,,2020-09-29,1000.0,SUR,,,3.8853,,RUB,3
TQCB,2020-09-29,ВЭБ.РФ 06,RU000A0JR3H8,15.0,1862576.6,100.12,100.15,100.12,100.12,38.57,100.14,4.95,100.15,1860.0,100.14,100.14,100.12,1862576.6,1862576.6,1862576.6,2020-10-13,14.0,4.38,,,8.38,41.79,,2020-09-29,1000.0,SUR,,,4.4873,,RUB,3
TQCB,2020-09-29,МТС 08,RU000A0JR4J2,4.0,4042.5,100.25,102.0,101.0,101.0,31.82,101.06,-2.69,100.25,4.0,,101.53,101.0,0.0,572602.9,0.0,2020-11-03,35.0,-3.29,,,7.9,39.39,,2020-09-29,1000.0,SUR,,,-2.6421,,RUB,3
TQCB,2020-09-29,ГлДорога 3,RU000A0JR4U9,2.0,1978.0,98.9,98.9,98.9,98.9,48.49,98.9,15.99,98.9,2.0,,92.0,98.9,0.0,929184.8,0.0,2028-10-30,41.0,15.99,,,5.48,54.65,2020-11-09,2020-09-29,1000.0,SUR,,,,,RUB,3
TQCB,2020-09-29,Газпрнеф10,RU000A0JR878,6.0,19318.3,100.89,101.89,100.91,100.91,13.12,101.68,4.75,100.89,19.0,,101.01,100.91,0.0,1569674.7,0.0,2021-01-26,119.0,2.35,,,7.6,37.9,,2020-09-29,1000.0,SUR,,,4.6409,,RUB,3
TQCB,2020-09-29,Мечел 16об,RU000A0JR8P0,11.0,78426.6,100.45,100.63,100.45,100.46,10.74,100.55,6.79,100.62,78.0,,100.55,100.46,0.0,653590.1,0.0,2021-02-09,133.0,6.5,,,8.0,39.89,,2020-09-29,1000.0,SUR,,,6.6024,,RUB,3
