BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2006-11-30,Индекс МосБиржи,Индекс МосБиржи,1550.58,1546.97,1558.83,1545.15,72979154407.53,,,2,,RUB,
RTSI,MCFTR,2006-11-30,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1586.3,1586.3,1586.3,1586.3,0.0,,,2,0.0,,
RTSI,MCFTRN,2006-11-30,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1580.89,1580.89,1580.89,1580.89,0.0,,,2,0.0,,
RTSI,MCFTRR,2006-11-30,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1583.05,1583.05,1583.05,1583.05,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2006-11-30,Индекс МосБиржи 10,Индекс МосБиржи 10,2869.93,2871.74,2892.16,2861.96,38372522115.3801,,,2,,RUB,
SNDX,MICEXBNDPRCI,2006-11-30,RCBI,RCBI,101.19,101.15,101.24,101.13,220889733.2,,,2,,RUB,
SNDX,MICEXBNDTRTI,2006-11-30,RCBIc,RCBI-c,145.73,,,,220889733.2,,,2,,RUB,
SNDX,MICEXBORR1W,2006-11-30,MCX BO 1W,ММВБ РЕПО обл 7 дней,8.84,,,,2876916947.89,,,2,,RUB,
SNDX,MICEXBORR2W,2006-11-30,MCX BO 2W,ММВБ РЕПО обл 14 дней,7.61,,,,854069576.07,,,2,,RUB,
SNDX,MICEXBORRON,2006-11-30,MCX BO ON,ММВБ РЕПО обл 1 день,8.66,,,,5769198621.98,,,2,,RUB,
SNDX,MICEXCBICP,2006-11-30,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.19,101.15,101.24,101.13,220889733.2,,,2,,RUB,
SNDX,MICEXCBICP3Y,2006-11-30,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.8,101.81,101.82,101.8,762850446.6,659,7.59,2,,RUB,
SNDX,MICEXCBICP5Y,2006-11-30,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,102.95,102.9,102.95,102.87,997271724.2,1182,7.34,2,,RUB,
SNDX,MICEXCBIGP3Y,2006-11-30,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,104.19,104.2,104.21,104.19,762850446.6,659,7.59,2,,RUB,
SNDX,MICEXCBIGP5Y,2006-11-30,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,104.84,104.77,104.85,104.76,997271724.2,1182,7.34,2,,RUB,
SNDX,MICEXCBITR,2006-11-30,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,145.73,,,,220889733.2,,,2,,RUB,
SNDX,MICEXCBITR3Y,2006-11-30,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,144.3,144.31,144.32,144.3,762850446.6,659,7.59,2,,RUB,
SNDX,MICEXCBITR5Y,2006-11-30,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,145.94,145.84,145.95,145.83,997271724.2,1182,7.34,2,,RUB,
SNDX,MICEXCGS,2006-11-30,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2808.77,2807.51,2910.58,2539.06,20665873.72,,,2,,RUB,
SNDX,MICEXEQRR1W,2006-11-30,MCX EQ 1W,ММВБ РЕПО акц 7 дней,10.98,,,,10269687824.66,,,2,,RUB,
SNDX,MICEXEQRR2W,2006-11-30,MCX EQ 2W,ММВБ РЕПО акц 14 дней,10.22,,,,903887278.47,,,2,,RUB,
SNDX,MICEXEQRRON,2006-11-30,MCX EQ ON,ММВБ РЕПО акц 1 день,11.27,,,,5100005331.04,,,2,,RUB,
SNDX,MICEXFNL,2006-11-30,Индекс финансов,Индекс МосБиржи финансов,4920.01,4956.17,4974.48,4908.84,1766816333.63,,,2,,RUB,
SNDX,MICEXINDEXCF,2006-11-30,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1550.58,1546.97,1558.83,1545.15,72979154407.53,,,2,,RUB,
SNDX,MICEXLC,2006-11-30,MICEX LC,ММВБ высокая кап,2616.91,2611.74,2635.6,2607.44,68906057363.85,,,2,,RUB,
SNDX,MICEXM&M,2006-11-30,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,2577.82,2558.73,2582.53,2555.92,2691538176.51,,,2,,RUB,
