BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2013-09-05,BKTRUB_TOM,BKTRUB000TOM,38.149,38.12,38.234,38.1235,22.0,729216439.5,38.179
CETS,2013-09-05,CNYRUB_TOD,CNY000000TOD,5.455,5.455,5.4602,5.46,9.0,17060438.1,5.4576
CETS,2013-09-05,CNY_TODTOM,CNYRUBTODTOM,0.00075,0.000552,0.000759,0.000552,3.0,8753442.6,0.000702
CETS,2013-09-05,CNYRUB_TOM,CNYRUB_TOM,5.4544,5.4544,5.47,5.47,6.0,18837400.0,5.4601
CETS,2013-09-05,CNY_TOMSPT,CNYRUB_TOM1D,0.002175,0.00207,0.002175,0.00207,2.0,50344968.0,0.002079
CETS,2013-09-05,EUR_TODTOM,EUR000TODTOM,0.0072,0.0068,0.0072,0.0072,278.0,75743694190.0,0.0071
CNGD,2013-09-05,EUR_TODTOM,EUR000TODTOM,0.0,-0.02,0.02,0.007,48.0,111711172.58,
CETS,2013-09-05,EURUSD_TOD,EURUSD000TOD,1.3174,1.3169,1.3216,1.3216,26.0,240622104.89,1.31905
CETS,2013-09-05,EURUSD_TOM,EURUSD000TOM,1.3173,1.3113,1.32215,1.31215,548.0,9346927654.65,1.3177
CNGD,2013-09-05,EURUSD_TOM,EURUSD000TOM,1.3155,1.3155,1.3155,1.3155,1.0,242131982.4,
CETS,2013-09-05,EURUSDTDTM,EURUSDTODTOM,0.0,-1e-06,0.0,0.0,33.0,5710561440.23,0.0
CETS,2013-09-05,EURRUB_TOD,EUR_RUB__TOD,43.95,43.945,44.122,44.1095,1463.0,10360191866.5,44.0293
CNGD,2013-09-05,EURRUB_TOD,EUR_RUB__TOD,44.0,43.9975,44.0,43.9975,2.0,43998750.0,
CETS,2013-09-05,EURRUB_TOM,EUR_RUB__TOM,43.9765,43.85,44.1745,43.851,3175.0,28182081937.0,44.066
CNGD,2013-09-05,EURRUB_TOM,EUR_RUB__TOM,43.97,43.935,44.16,43.9775,19.0,3178649900.0,
CETS,2013-09-05,USDRUB_TOD,USD000000TOD,33.36,33.355,33.444,33.42,5673.0,53353049107.0,33.3981
CNGD,2013-09-05,USDRUB_TOD,USD000000TOD,33.41,33.38,33.44,33.4,12.0,934534095.0,
CETS,2013-09-05,USD_TODTOM,USD000TODTOM,0.0054,0.0052,0.0059,0.0059,744.0,363340113730.0,0.0055
CNGD,2013-09-05,USD_TODTOM,USD000TODTOM,0.0054,-0.0146,0.0146,-0.0128,105.0,4285354363.93,
CETS,2013-09-05,USDRUB_TOM,USD000UTSTOM,33.357,33.357,33.47,33.424,17701.0,128081915286.5,33.4112
CNGD,2013-09-05,USDRUB_TOM,USD000UTSTOM,33.3759,33.3425,33.43,33.4135,6.0,1006566525.0,
CETS,2013-09-05,USD_TOM1W,USDRUB_TOM1W,0.038,0.038,0.0382,0.0382,4.0,1769543400.0,0.038
CETS,2013-09-05,USD_TOM3M,USDRUB_TOM3M,0.505,0.505,0.506,0.506,3.0,2031306000.0,0.5055
