BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQNB,2012-01-16,МИА-1об,RU0001737595,3.0,61109.79,104.99,105.0,105.0,105.0,0.99,105.0,,104.99,582.0,,104.47,,0.0,518188.63,0.0,2012-09-20,,0.0,,,,,,,100.0,SUR,,,,,
EQOB,2012-01-16,МГор44-об,RU000A0E6TK0,4.0,5818625.0,99.04,100.5,100.5,100.4,5.04,100.17,7.09,99.04,5809.0,,100.16,,0.0,5846529.0,0.0,2015-06-24,1127.0,7.21,,,,,,,1000.0,SUR,,,,,
EQOB,2012-01-16,МГор45-об,RU000A0E6US1,17.0,29412977.2,100.5,100.9,100.5,100.5,4.38,100.51,6.95,100.9,29264.0,100.51,100.51,100.51,29412977.2,29412977.2,29412977.2,2012-06-27,163.0,6.92,,,,,,,1000.0,SUR,,,,,
EQNB,2012-01-16,РЖД-07обл,RU000A0GJNG2,5.0,29102964.4,100.31,100.36,100.31,100.32,14.07,100.36,7.26,100.36,29000.0,,100.36,,0.0,36366814.4,0.0,2012-11-07,289.0,7.19,,,,,,,1000.0,SUR,,,,,
EQOB,2012-01-16,АИЖК 5об,RU000A0GKM53,3.0,6522009.6,100.0,100.4,100.0,100.0,0.12,100.0,7.55,100.4,10870.0,,99.97,,0.0,59119801.68,0.0,2012-10-15,268.0,7.55,,,,,,,600.0,SUR,,,,,
EQOB,2012-01-16,Мосэнерго2,RU000A0GN9B5,6.0,120368252.5,100.1,100.15,100.15,100.15,30.18,100.11,6.19,100.1,120235.0,100.11,100.11,100.11,135414400.5,135414400.5,135414400.5,2016-02-18,38.0,6.59,,,,,,,1000.0,SUR,,,,,
EQNO,2012-01-16,КОПЕЙКА 02,RU000A0GNYS6,6.0,285949.2,100.66,100.75,100.75,100.75,27.58,100.69,7.36,100.66,284.0,,100.72,,0.0,503585.4,0.0,2012-02-15,30.0,8.12,,,,,,,1000.0,SUR,,,,,
EQOB,2012-01-16,Саха(Якут),RU000A0GRAN8,1.0,7192.8,99.9,99.9,99.9,99.9,0.52,99.9,8.34,99.9,12.0,,100.18,,0.0,123939774.0,0.0,2013-04-11,261.0,8.34,,,,,,,600.0,SUR,,,,,
EQNB,2012-01-16,ВТБ - 6 об,RU000A0JNGU3,3.0,762387.0,100.05,100.1,100.1,100.1,0.99,100.05,7.17,100.05,762.0,100.03,100.05,100.03,22712544.1,7990209.3,22712544.1,2016-07-06,175.0,7.28,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-01-16,ДОМ.РФ 8об,RU000A0JNPK5,7.0,265590.0,96.1,99.5,99.5,99.5,6.69,98.37,8.09,99.5,270.0,98.06,98.06,98.06,537380.8,537380.8,537380.8,2018-06-15,790.0,8.66,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2012-01-16,МГор48-об,RU000A0JNYN1,4.0,5801244.9,90.5,91.0,90.5,90.5,7.89,91.0,8.2,90.99,6375.0,90.99,91.0,90.99,5867337.4,5860082.4,5867337.4,2022-06-11,2679.0,8.12,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2012-01-16,МГор49-об,RU000A0JNYP6,4.0,5887044.7,96.38,98.15,98.15,97.86,7.23,97.86,7.65,96.38,6016.0,96.01,96.01,96.01,54881053.6,54860139.7,54881053.6,2017-06-14,1656.0,7.72,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-01-16,Лукойл4обл,RU000A0JNYY8,10.0,9892650.0,99.45,99.7,99.45,99.45,7.91,99.59,7.86,99.7,9933.0,99.59,99.59,99.59,9892650.0,9892650.0,9892650.0,2013-12-05,651.0,7.78,,,,,,,1000.0,SUR,,,,,
EQOB,2012-01-16,АИЖК 9об,RU000A0JP1V5,4.0,93829.0,96.7,98.24,98.24,98.24,12.72,97.74,8.46,96.7,96.0,,97.45,,0.0,536952.6,0.0,2017-02-15,909.0,8.68,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-01-16,РСХБ 3,RU000A0JP2G4,2.0,2734112.0,101.0,101.6,101.6,101.6,38.27,101.0,8.56,101.0,2707.0,100.93,101.05,100.93,110287818.0,56302308.0,110287818.0,2017-02-09,683.0,8.9,,,,,,,1000.0,SUR,,,,,RUR
EQNO,2012-01-16,СУ-155 3об,RU000A0JP2J8,20.0,768847.6,99.34,99.7,99.43,99.43,52.89,99.59,20.45,99.36,772.0,99.59,99.59,99.59,768847.6,768847.6,768847.6,2012-02-15,30.0,18.24,,,,,,,1000.0,SUR,,,,,
EQNO,2012-01-16,КОПЕЙКА 03,RU000A0JP2L4,3.0,5180204.0,100.12,100.2,100.2,100.2,16.38,100.2,7.47,100.12,5170.0,100.18,100.19,100.18,71351786.4,59004342.6,71351786.4,2012-02-15,30.0,7.47,,,,,,,1000.0,SUR,,,,,
EQDB,2012-01-16,РазгуляйФ3,RU000A0JP4B1,5.0,5029.0,100.3,100.8,100.8,100.7,56.82,100.58,11.95,100.3,5.0,,,,0.0,0.0,0.0,2012-03-16,60.0,13.37,,,,,,,1000.0,SUR,,,,,
EQNO,2012-01-16,МагнитФ 02,RU000A0JP4W7,9.0,18625252.0,100.0,100.1,100.08,100.08,25.84,100.01,7.8,100.0,18623.0,100.07,100.05,100.07,78695760.5,33640252.0,78695760.5,2012-03-23,67.0,8.2,,,,,,,1000.0,SUR,,,,,
EQNO,2012-01-16,РусСтанд-8,RU000A0JP6F7,2.0,399840.0,99.96,99.96,99.96,99.96,19.96,99.96,7.99,99.96,400.0,100.0,100.0,100.0,27909130.8,25472171.6,27909130.8,2012-04-13,88.0,7.99,,,,,,,1000.0,SUR,,,,,
EQNB,2012-01-16,Ленэнерго3,RU000A0JP6L5,1.0,20058.0,100.29,100.29,100.29,100.29,19.56,100.29,6.9,100.29,20.0,,100.16,,0.0,196841381.3,0.0,2012-04-18,93.0,6.9,,,,,,,1000.0,SUR,,,,,
EQOB,2012-01-16,Мос.обл.7в,RU000A0JP6R2,1.0,808520.0,98.6,98.6,98.6,98.6,19.51,98.6,8.88,98.6,820.0,98.6,98.55,98.6,5885274.0,5584915.5,5885274.0,2014-04-16,753.0,8.88,,,,,,,1000.0,SUR,,,,,
EQNB,2012-01-16,РусМоре-01,RU000A0JPAZ0,6.0,52254.8,100.49,100.49,100.49,100.49,10.52,100.49,11.18,100.49,52.0,,99.65,,0.0,555076.3,0.0,2012-06-14,147.0,11.18,,,,,,,1000.0,SUR,,,,,
EQDB,2012-01-16,7Контин-02,RU000A0JPB17,3.0,2981.5,99.37,99.4,99.4,99.38,7.45,99.38,,99.37,3.0,,,,0.0,0.0,0.0,2012-06-14,150.0,0.0,,,,,,,1000.0,SUR,,,,,
EQNO,2012-01-16,МособгазФ2,RU000A0JPB58,3.0,261142.92,98.15,98.48,98.15,98.47,2.33,98.47,14.17,98.45,663.0,98.31,98.44,98.31,2471585.0,1208501.44,2471585.0,2012-06-24,160.0,13.33,,,,,,,400.0,SUR,,,,,
EQOB,2012-01-16,СамарОбл 4,RU000A0JPB82,2.0,1300000.0,99.95,100.08,99.95,99.95,4.97,100.0,7.28,100.08,1300.0,,100.04,,0.0,108020142.0,0.0,2012-06-20,154.0,7.16,,,,,,,1000.0,SUR,,,,,
EQNO,2012-01-16,ГГЭС 01,RU000A0JPBA1,1.0,99700.0,99.7,99.7,99.7,99.7,5.7,99.7,8.89,99.7,100.0,,99.02,,0.0,26887473.0,0.0,2012-06-20,156.0,8.89,,,,,,,1000.0,SUR,,,,,
