BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
SMAL,2021-03-10,АбрауДюрсо,ABRD,2.0,403.0,203.0,200.0,203.0,,206.0,200.0,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-10,АбрауДюрсо,ABRD,1165.0,13143720.0,209.0,204.0,209.0,206.0,206.0,206.0,63850.0,206.0,206.0,206.0,13143720.0,13143720.0,13143720.0,0.0,3
TQBR,2021-03-10,АСКО ао,ACKO,770.0,14395622.0,7.0,6.48,7.4,6.6,6.76,6.58,2130900.0,6.76,6.76,6.6,14395622.0,14395622.0,14395622.0,0.0,3
SMAL,2021-03-10,Система ао,AFKS,9.0,2571.84,35.98,35.0,36.779,,34.968,36.776,70.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-10,Система ао,AFKS,16014.0,1037658343.2,34.45,34.24,35.3,34.678,34.968,35.036,29674400.0,34.969,34.969,34.678,983097187.6,983097187.6,983097187.6,0.0,3
SMAL,2021-03-10,Аэрофлот,AFLT,13.0,1871.38,69.52,69.06,70.2,,69.94,70.0,27.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-10,Аэрофлот,AFLT,30211.0,919198192.2,69.48,69.4,70.28,70.06,69.94,69.86,13142030.0,69.96,69.96,70.06,817863579.2,817863579.2,817863579.2,0.0,3
TQBR,2021-03-10,AGRO-гдр,AGRO,6432.0,196217508.2,910.2,878.0,915.0,903.0,905.6,903.0,216671.0,905.6,905.6,903.0,196217508.2,196217508.2,196217508.2,0.0,3
TQTF,2021-03-10,ETF AKCH,AKCH,1486.0,47775017.83,104.41,101.9,105.0,102.06,103.38,101.9,462192.0,103.37,103.37,102.06,47775017.83,47775017.83,47775017.83,22104858.02,3
TQTE,2021-03-10,AKEU ETF,AKEU,380.0,108099.74,11.29,11.29,11.48,11.44,11.43,11.45,9457.0,1007.88,1007.88,11.44,9531543.39,9531543.39,9531543.39,188579.14,3
TQTF,2021-03-10,ETF AKMB,AKMB,3936.0,553274.96,1.065,1.064,1.0699,1.0668,1.0659,1.0679,519088.0,,1.0655,1.0668,0.0,504142.87,0.0,4387843.06,3
