BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2021-02-12,UBANK11/22,AMUNIBB2AER2,4.0,824.44,103.0,103.11,103.11,103.088,,103.055,,103.0,8.0,,102.553,103.088,0.0,526818.46,0.0,2022-11-15,,,,,5.25,1.31,,2021-02-12,100.0,USD,,,,,USD,3
TQCB,2021-02-12,МГор48-об,RU000A0JNYN1,25.0,139473.1,101.0,101.42,101.1,101.1,10.36,101.07,5.18,101.42,138.0,,101.31,101.1,0.0,502486.5,0.0,2022-06-11,468.0,5.21,,,6.0,29.92,,2021-02-12,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-12,РЖД-19 обл,RU000A0JQ7Z2,7.0,133482.6,105.9,105.96,105.96,105.96,6.88,105.94,5.97,105.9,126.0,,106.18,105.96,0.0,661496.2,0.0,2024-07-08,1111.0,5.98,,,7.85,39.14,,2021-02-12,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-12,Мечел  4об,RU000A0JQ8V9,3.0,517.47,172.49,172.49,172.49,172.49,0.63,172.49,-55.45,172.49,3.0,,,172.49,0.0,0.0,0.0,2021-07-15,62.0,-55.45,,,7.88,1.96,2021-04-15,2021-02-12,100.0,SUR,,,,,RUB,3
TQCB,2021-02-12,ДОМ.РФ15об,RU000A0JQAM6,3.0,3404000.0,113.4,113.5,113.5,113.5,27.74,113.47,-78.62,113.5,3000.0,113.45,113.45,113.5,13614000.0,11345000.0,13614000.0,2028-09-15,31.0,-78.54,,,6.75,33.47,2021-03-15,2021-02-12,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-12,РЖД-23 обл,RU000A0JQRD9,21.0,124300.7,106.1,106.39,106.3,106.3,4.73,106.24,6.11,106.11,117.0,,106.3,106.3,0.0,10748985.7,0.0,2025-01-16,1262.0,6.13,,,7.85,39.14,,2021-02-12,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-12,ДОМ.РФ16об,RU000A0JQXG0,3.0,826.02,101.01,104.0,104.0,104.0,1.33,103.25,1.33,104.0,8.0,,,104.0,0.0,0.0,0.0,2021-09-15,210.0,2.61,,,8.25,2.03,,2021-02-12,100.0,SUR,,,,,RUB,3
TQCB,2021-02-12,ГлДорога 3,RU000A0JR4U9,1.0,958.0,95.8,95.8,95.8,95.8,10.41,95.8,10.21,95.8,1.0,,90.82,95.8,0.0,6456176.2,0.0,2028-10-30,269.0,10.21,,,4.0,39.89,2021-11-08,2021-02-12,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-12,ВЭБ.РФ 09,RU000A0JRCX7,17.0,1018241.1,100.36,100.46,100.4,100.42,36.09,100.42,4.1,100.45,1014.0,100.42,100.42,100.42,1018241.1,1018241.1,1018241.1,2021-03-18,34.0,3.87,,,8.9,44.38,,2021-02-12,1000.0,SUR,,,3.6719,,RUB,3
TQCB,2021-02-12,ВЭБлизинг5,RU000A0JREZ8,2.0,162481.2,100.26,100.3,100.26,100.26,26.49,100.3,5.17,100.3,162.0,,100.38,100.26,0.0,589224.1,0.0,2021-04-02,49.0,4.84,,,7.27,36.25,,2021-02-12,1000.0,SUR,,,4.7456,,RUB,3
