BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2017-10-10,РЖД-18 обл,RU000A0JQ7X7,1.0,4008.0,100.2,100.2,100.2,100.2,19.68,100.2,8.48,100.2,4.0,,98.06,100.2,0.0,567747.5,0.0,2019-07-15,600.0,8.48,,,,42.13,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ДОМ.РФ14об,RU000A0JQAL8,1.0,1723200.0,107.7,107.7,107.7,107.7,47.64,107.7,-45.53,107.7,1600.0,,107.44,107.7,0.0,5779188.1,0.0,2023-05-15,36.0,-45.53,,,,59.23,2017-11-15,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,РСХБ 8,RU000A0JQK64,1.0,5062.5,101.25,101.25,101.25,101.25,43.3,101.25,8.87,101.25,5.0,,101.63,101.25,0.0,568115.0,0.0,2019-11-14,210.0,8.87,,,,54.35,2018-05-17,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,РЖД-23 обл,RU000A0JQRD9,2.0,17511.2,103.0,103.04,103.0,103.0,24.14,103.0,7.89,103.04,17.0,102.96,102.9,103.0,53228155.5,42706052.5,53228155.5,2025-01-16,279.0,7.89,,,,58.59,2018-07-26,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,РСХБ 11,RU000A0JQS74,6.0,23660.4,98.21,100.47,98.21,98.21,15.46,98.59,9.38,100.45,24.0,,100.11,98.21,0.0,650688.0,0.0,2020-01-30,772.0,9.18,,,,41.39,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,РБК 04,RU000A0JQVD1,4.0,1183.45,98.71,100.0,98.71,98.71,,99.87,,100.0,1185.0,,98.01,98.71,0.0,1392536.35,0.0,2018-04-19,191.0,0.0,,,,,,2017-10-10,1.0,SUR,,,,,RUB
EQOB,2017-10-10,Мечел 14об,RU000A0JR0J0,86.0,5826007.12,98.43,99.0,98.94,98.94,12.89,98.69,17.54,98.94,7379.0,98.69,98.69,98.94,5826007.12,5826007.12,5826007.12,2020-02-25,140.0,18.31,,,,55.85,2018-02-27,2017-10-10,800.0,SUR,,,,,RUB
EQOB,2017-10-10,Мечел 13об,RU000A0JR0K8,14.0,827180.96,98.66,99.94,99.0,98.75,12.89,98.76,17.36,99.94,1047.0,98.76,98.76,98.75,827180.96,827180.96,827180.96,2020-02-25,140.0,18.09,,,,55.85,2018-02-27,2017-10-10,800.0,SUR,,,,,RUB
EQOB,2017-10-10,ФСК ЕЭС-09,RU000A0JR3M8,2.0,26300000.0,100.0,100.0,100.0,100.0,37.65,100.0,8.1,100.0,26300.0,,99.97,100.0,0.0,95382581.0,0.0,2020-10-16,14.0,8.1,,,,39.84,2017-10-24,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,МТС 07,RU000A0JR4H6,5.0,211991.2,99.98,100.05,99.98,99.98,36.71,100.0,8.99,100.05,212.0,100.0,99.99,99.98,738015.2,619961.7,738015.2,2017-11-07,28.0,8.72,,,,43.38,,2017-10-10,1000.0,SUR,,,,,RUR
EQOB,2017-10-10,УВЗ 1об,RU000A0JR647,13.0,102179.0,99.05,100.2,99.05,99.17,39.07,99.2,18.23,100.2,103.0,,99.96,99.17,0.0,502776.5,0.0,2017-12-07,58.0,17.16,,,,57.34,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,УВЗ 2об,RU000A0JR9E2,2.0,10978.4,99.8,99.84,99.84,99.84,12.08,99.8,9.62,99.8,11.0,,99.83,99.84,0.0,691806.9,0.0,2018-02-20,133.0,9.74,,,,44.88,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,РУСАЛБАл07,RU000A0JR9K9,5.0,102524.9,101.5,101.59,101.5,101.5,15.45,101.51,7.9,101.59,101.0,,101.46,101.5,0.0,729472.6,0.0,2018-02-22,135.0,7.87,,,,59.84,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ВЭБ.РФ 09,RU000A0JRCX7,2.0,55367.5,100.65,100.85,100.85,100.85,4.63,100.66,8.79,100.65,55.0,100.78,100.75,100.85,28971122.9,16353245.5,28971122.9,2021-03-18,1104.0,8.86,,,,44.38,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ВЭБлизинг3,RU000A0JREW5,1.0,169528.8,100.91,100.91,100.91,100.91,1.11,100.91,8.32,100.91,168.0,,100.67,100.91,0.0,3510270.4,0.0,2021-04-02,178.0,8.32,,,,50.36,2018-04-06,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,Мечел 17об,RU000A0JRJS2,1.0,724.43,96.59,96.59,96.59,96.59,34.15,96.59,,96.59,1.0,,96.58,96.59,0.0,658432.52,0.0,2021-05-27,603.0,0.0,,,,46.86,,2017-10-10,750.0,SUR,,,,,RUB
EQOB,2017-10-10,Мечел 18об,RU000A0JRJT0,2.0,46416.0,96.7,96.7,96.7,96.7,34.15,96.7,,96.7,64.0,,96.56,96.7,0.0,558356.41,0.0,2021-05-27,604.0,0.0,,,,46.86,,2017-10-10,750.0,SUR,,,,,RUB
EQOB,2017-10-10,НефГазХол4,RU000A0JRJV6,16.0,262745.7,86.6,87.97,86.6,86.6,38.84,87.0,173.88,86.8,302.0,,87.49,86.6,0.0,522290.3,0.0,2021-06-01,56.0,166.12,,,,56.1,2017-12-05,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,Мечел 19об,RU000A0JRJY0,3.0,221530.5,96.2,96.6,96.2,96.2,32.9,96.21,,96.6,307.0,,96.07,96.2,0.0,635535.3,0.0,2021-06-01,607.0,0.0,,,,46.86,,2017-10-10,750.0,SUR,,,,,RUB
EQOB,2017-10-10,ФСК ЕЭС-19,RU000A0JRMX6,2.0,26273700.0,99.9,99.9,99.9,99.9,19.38,99.9,8.23,99.9,26300.0,,99.9,99.9,0.0,89190733.0,0.0,2023-07-06,274.0,8.23,,,,39.64,2018-07-18,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,РСХБ 15,RU000A0JRVN8,7.0,135155143.7,100.02,100.09,100.09,100.09,48.52,100.02,9.38,100.07,135128.0,100.02,100.02,100.09,141687088.3,141180561.7,141687088.3,2021-10-26,21.0,10.66,,,,54.85,2017-10-31,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,СПбТел 07,RU000A0JRVU3,8.0,288790.3,102.04,102.99,102.5,102.55,0.0,102.37,9.47,102.04,282.0,102.22,102.22,102.55,531522.5,531522.5,531522.5,2022-04-05,1364.0,9.51,,,,49.61,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ОткрФКББ03,RU000A0JRZ74,3.0,291709.0,99.9,100.0,99.9,99.9,26.27,99.9,11.55,100.0,292.0,,99.35,99.9,0.0,525540.3,0.0,2025-07-16,269.0,11.55,,,,56.21,2018-07-16,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ОткрХОЛ 2,RU000A0JS264,22.0,83223.8,29.11,32.0,29.15,29.15,33.9,29.72,551.45,29.21,280.0,,31.39,29.15,0.0,543759.4,0.0,2026-12-10,233.0,533.93,,,,56.1,2018-06-21,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,Башнефть04,RU000A0JS3U0,3.0,44921.5,99.79,99.84,99.84,99.83,0.16,99.83,0.58,99.79,45.0,,96.05,99.83,0.0,599365.7,0.0,2022-02-04,122.0,0.61,,,,0.5,2018-02-09,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,iРОСНАНО 5,RU000A0JS6T5,1.0,959.9,95.99,95.99,95.99,93.99,35.21,95.99,,95.99,1.0,,97.66,93.99,0.0,502930.3,0.0,2019-04-10,517.0,0.0,,,,35.4,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,РЖД-32 обл,RU000A0JSGV0,14.0,1485831.3,90.64,90.8,90.65,90.65,14.95,90.65,54.63,90.79,1639.0,90.65,90.65,90.65,1485831.3,1485831.3,1485831.3,2032-06-25,94.0,54.63,,,,30.92,2018-01-12,2017-10-10,1000.0,SUR,,,,,RUB
EQDB,2017-10-10,АгроКомп01,RU000A0JSL87,1.0,39.0,3.9,3.9,3.9,3.9,0.2,3.9,,3.9,1.0,,,3.9,0.0,0.0,0.0,2019-07-29,292.0,0.0,,,,1.0,2018-07-29,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ФСК ЕЭС-22,RU000A0JSQ58,4.0,27845.7,92.81,92.82,92.82,92.82,13.04,92.82,35.65,92.81,30.0,,91.91,92.82,0.0,584542.8,0.0,2027-07-21,113.0,35.65,,,,34.41,2018-01-31,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ОткрХОЛ 3,RU000A0JT3J2,1.0,672.8,67.28,67.28,67.28,67.28,3.09,67.28,69.49,67.28,1.0,,89.01,67.28,0.0,502901.8,0.0,2027-09-17,336.0,69.49,,,,25.55,2018-09-28,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,КраснЯрКр6,RU000A0JT8G7,5.0,310999.84,99.99,100.0,100.0,100.0,7.58,100.0,8.12,100.0,1555.0,100.0,100.0,100.0,2049723.6,1805928.7,2049723.6,2017-10-19,9.0,8.12,,,,7.98,,2017-10-10,200.0,SUR,,,,,RUR
EQOB,2017-10-10,ПочтаРос04,RU000A0JT8T0,1.0,1024.0,102.4,102.4,102.4,102.4,44.06,102.4,8.2,102.4,1.0,,101.98,102.4,0.0,331074120.9,0.0,2019-10-18,662.0,8.2,,,,46.62,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,Европлан-3,RU000A0JT9S0,2.0,5000.0,100.0,100.0,100.0,100.0,50.73,100.0,11.52,100.0,5.0,,99.99,100.0,0.0,508973.1,0.0,2017-10-31,21.0,11.52,,,,57.34,,2017-10-10,1000.0,SUR,,,,,RUR
EQOB,2017-10-10,Газпрнеф12,RU000A0JTDY9,2.0,20376440.0,99.88,100.11,100.11,100.11,30.74,99.89,7.7,99.88,20400.0,99.96,99.96,100.11,65560672.0,65415483.5,65560672.0,2022-11-23,50.0,9.39,,,,42.38,2017-11-29,2017-10-10,1000.0,SUR,,,,,RUB
EQDB,2017-10-10,АгроКомБО1,RU000A0JTEM2,7.0,869.3,2.72,3.43,2.72,2.9,0.84,2.9,,2.92,30.0,,3.4,2.9,0.0,501625.9,0.0,2022-12-08,60.0,0.0,,,,1.0,2017-12-09,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,МКБ 11обл,RU000A0JTF50,2.0,2973050.0,97.0,97.0,97.0,97.0,42.29,97.0,17.96,97.0,3065.0,96.87,96.86,97.0,61504920.0,58158420.0,61504920.0,2018-06-05,227.0,17.96,,,,61.08,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ВологодОб3,RU000A0JTF68,8.0,11519.39,100.15,100.32,100.32,100.32,0.93,100.17,7.84,100.32,115.0,,100.07,100.32,0.0,518645.47,0.0,2017-12-05,56.0,8.89,,,,2.43,,2017-10-10,100.0,SUR,,,,,RUB
EQOB,2017-10-10,О'КЕЙ-02,RU000A0JTFU2,5.0,33461.3,99.61,108.86,99.61,108.09,37.82,107.94,14.17,100.0,31.0,,102.47,108.09,0.0,510293.6,0.0,2017-12-12,63.0,-27.12,,,,57.84,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ЛенССМУ 02,RU000A0JTFX6,2.0,847.54,100.89,100.9,100.89,100.89,1.19,100.9,7.83,100.9,7.0,,100.92,100.89,0.0,579836.89,0.0,2017-12-12,63.0,7.77,,,,3.86,,2017-10-10,120.0,SUR,,,,,RUB
EQOB,2017-10-10,РязОбл 02,RU000A0JTGF1,8.0,27306.04,100.2,100.28,100.2,100.2,1.69,100.21,8.59,100.28,109.0,,100.29,100.2,0.0,593943.36,0.0,2017-12-14,65.0,8.53,,,,5.92,,2017-10-10,250.0,SUR,,,,,RUB
EQOB,2017-10-10,ТверОбл 12,RU000A0JTGN5,4.0,1005.83,100.5,100.64,100.64,100.61,1.46,100.58,6.41,100.5,4.0,100.18,100.18,100.61,2471990.01,2471990.01,2471990.01,2017-12-18,69.0,6.74,,,,6.05,,2017-10-10,250.0,SUR,,,,,RUB
EQOB,2017-10-10,ОткрХОЛ 4,RU000A0JTH82,2.0,1147.9,54.8,59.99,59.99,59.99,6.3,57.4,97.37,54.8,2.0,,76.76,59.99,0.0,506625.3,0.0,2027-12-08,323.0,107.34,,,,28.67,2018-09-19,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ГТЛК 01,RU000A0JTKB2,5.0,34385835.8,101.76,101.8,101.79,101.79,31.64,101.8,8.62,101.8,33778.0,101.8,101.8,101.79,87064136.5,36123491.9,87064136.5,2018-01-23,105.0,8.58,,,,74.79,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ГТЛК 02,RU000A0JTKM9,3.0,12218.0,101.65,101.9,101.9,101.9,30.41,101.82,8.41,101.65,12.0,102.0,102.0,101.9,6155629.9,6155629.9,6155629.9,2018-01-26,108.0,8.69,,,,74.79,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,Башнефть07,RU000A0JTM36,2.0,12854982.0,101.46,101.46,101.46,101.46,15.28,101.46,8.3,101.46,12670.0,,101.84,101.46,0.0,25930199.8,0.0,2023-01-31,774.0,8.3,,,,44.13,2020-02-04,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ВостЭксБ-2,RU000A0JTMJ1,2.0,51060.0,69.0,69.0,69.0,69.0,22.73,69.0,79.55,69.0,74.0,68.55,68.54,69.0,15330789.9,15329150.0,15330789.9,2018-08-09,289.0,79.55,,,,67.81,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ГазпромК04,RU000A0JTNB6,1.0,2000.0,100.0,100.0,100.0,100.0,11.17,100.0,7.65,100.0,2.0,,99.82,100.0,0.0,29243726.2,0.0,2018-02-15,128.0,7.65,,,,37.65,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,МКБ 12 обл,RU000A0JTPD7,35.0,1412858.9,96.08,97.5,97.0,97.0,16.11,96.7,16.68,96.59,1461.0,96.7,96.7,97.0,1412858.9,1412858.9,1412858.9,2018-08-22,305.0,17.11,,,,61.08,,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,Лента 3 об,RU000A0JTQB9,1.0,1015.1,101.51,101.51,101.51,101.51,13.52,101.51,10.14,101.51,1.0,,102.79,101.51,0.0,578680.5,0.0,2020-02-25,312.0,10.14,,,,58.59,2018-08-28,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ВЭБЛиз 11,RU000A0JTQU9,13.0,49173.6,99.77,100.0,100.0,100.0,3.73,99.95,8.63,99.8,123.0,,99.72,100.0,0.0,1236975.56,0.0,2018-03-01,142.0,8.77,,,,16.95,,2017-10-10,400.0,SUR,,,,,RUB
EQOB,2017-10-10,Лента 1 об,RU000A0JTR72,2.0,9558384.0,103.2,103.2,103.2,103.2,11.27,103.2,8.14,103.2,9262.0,,,103.2,0.0,0.0,0.0,2020-03-03,319.0,8.14,,,,58.59,2018-09-04,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,Роснефть07,RU000A0JTS06,1.0,13981800.0,99.87,99.87,99.87,99.87,5.48,99.87,8.46,99.87,14000.0,,99.87,99.87,0.0,14250925.4,0.0,2023-03-10,157.0,8.46,,,,39.89,2018-03-16,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,Роснефть08,RU000A0JTS22,2.0,36120080.8,99.92,99.92,99.92,99.92,5.48,99.92,8.34,99.92,36149.0,,99.91,99.92,0.0,92741463.6,0.0,2023-03-10,157.0,8.34,,,,39.89,2018-03-16,2017-10-10,1000.0,SUR,,,,,RUB
EQOB,2017-10-10,ИААбсолют1,RU000A0JTSV3,2.0,1874604.63,100.35,100.42,100.35,100.36,2.37,100.36,5.37,100.42,11700.0,,100.36,100.36,0.0,2593021.54,0.0,2040-11-12,33.0,5.26,,,,3.7,2017-11-12,2017-10-10,159.64,SUR,,,,,RUB
