BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2005-05-25,Индекс МосБиржи,Индекс МосБиржи,595.75,605.32,606.54,595.2,7327855461.0,,,2,,RUB,
RTSI,MCFTR,2005-05-25,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,595.75,595.75,595.75,595.75,0.0,,,2,0.0,,
RTSI,MCFTRN,2005-05-25,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),595.75,595.75,595.75,595.75,0.0,,,2,0.0,,
RTSI,MCFTRR,2005-05-25,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),595.75,595.75,595.75,595.75,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2005-05-25,Индекс МосБиржи 10,Индекс МосБиржи 10,1065.77,1082.16,1087.92,1064.12,3918526955.95,,,2,,RUB,
SNDX,MICEXBNDPRCI,2005-05-25,RCBI,RCBI,103.18,103.17,103.2,103.17,44456923.1,,,2,,RUB,
SNDX,MICEXBNDTRTI,2005-05-25,RCBIc,RCBI-c,130.39,,,,44456923.1,,,2,,RUB,
SNDX,MICEXCBICP,2005-05-25,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,103.18,103.17,103.2,103.17,44456923.1,,,2,,RUB,
SNDX,MICEXCBITR,2005-05-25,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,130.39,,,,44456923.1,,,2,,RUB,
SNDX,MICEXCGS,2005-05-25,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,1512.39,1530.47,1531.41,1512.39,4177798.73,,,2,,RUB,
SNDX,MICEXFNL,2005-05-25,Индекс финансов,Индекс МосБиржи финансов,1263.43,1278.36,1280.48,1263.12,151310852.51,,,2,,RUB,
SNDX,MICEXINDEXCF,2005-05-25,Индекс МосБиржи (архив),Индекс МосБиржи (архив),595.75,605.32,606.54,595.2,7327855461.0,,,2,,RUB,
SNDX,MICEXLC,2005-05-25,MICEX LC,ММВБ высокая кап,1075.88,1089.82,1092.74,1075.52,7190339767.68,,,2,,RUB,
SNDX,MICEXM&M,2005-05-25,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,1140.37,1157.38,1159.67,1138.04,1001917759.16,,,2,,RUB,
SNDX,MICEXMC,2005-05-25,MICEX MC,ММВБ стандарт кап,1057.21,1065.64,1068.77,1056.66,160967048.71,,,2,,RUB,
SNDX,MICEXMNF,2005-05-25,Машиностроение,Индекс машиностроения Московской Биржи,817.38,826.14,835.75,816.61,4759090.44,,,2,,RUB,
